ID	H3_2	H3_4	H3_5	H3_8	H3_10	H3_12	H3_14	H3_15	H3_19	H3_21	H3_25	H3_29	H3_31	H3_34	H3_35	H3_37	H3_39	H3_45	H3_47	H3_48	H3_50	H3_51	H3_54	H3_56	H3_60	H3_61	H3_63	H3_65	H3_66	H3_67	H3_70	H3_76	H3_78	H3_79	H3_82	H3_84	H3_87	H3_90	H3_94	H3_106	H3_126	H3_138	H3_150	H3_158	H3_166	H3_167	H3_175	H3_180	H3_183	H3_184	H3_193	H4_3	H4_5	H4_8	H4_9	H4_10	H4_12	H4_19	H4_36	H4_50	H4_53	H4_55	H4_58	H4_59	H4_64	H4_76	H4_79	H4_80	H4_81	H4_84	H4_87	H4_91	H4_94	H4_95	H4_96	H4_101	H4_109	H4_120	H4_123	H3_1	H3_3	H3_6	H3_7	H3_9	H3_11	H3_13	H3_16	H3_17	H3_18	H3_20	H3_22	H3_23	H3_24	H3_26	H3_27	H3_28	H3_30	H3_32	H3_33	H3_36	H3_38	H3_40	H3_41	H3_42	H3_43	H3_46	H3_49	H3_52	H3_55	H3_57	H3_58	H3_59	H3_62	H3_68	H3_69	H3_71	H3_72	H3_75	H3_77	H3_80	H3_81	H3_83	H3_85	H3_88	H3_89	H3_92
chr7:138459940:138461941:+:TRIM24;XM_024446981.2;mRNA:tss_coverage	1.13976210635327	1.07960351139262	0.96876941717437	0.978824525866266	0.919172711233993	0.861215381976176	0.86629684901433	0.939860257181917	1.08115740600881	1.06526658794518	1.06112599371703	0.95268760314029	1.08903435480375	0.861261499325515	0.98839768429431	0.955188691607417	0.893621990836118	1.03322475607918	1.12770939850418	1.04795313780253	0.981740799967636	0.912952030932943	0.894671899356569	1.21810253598838	0.963231052203366	0.993037176588807	0.908973601218241	0.979335971869273	1.05227089804376	1.11689692096602	0.937005514435306	1.113902175217	0.908727366679825	1.01983072332469	0.876365822929856	0.886281857609997	0.955628249950483	1.02374843335033	0.962661994878315	0.85620995606654	1.11046884014912	1.03417091199586	0.965973818534102	1.08974204953378	1.07856320856128	0.804484352171064	0.996765191693488	0.920261523522931	1.16487405410841	0.941036010902008	1.09255750620815	0.867510106838162	0.978017471705975	1.09638703704009	0.914457321359388	0.992216367033986	1.15534710728793	0.767496515782753	1.08345128350001	0.966700203476406	1.01091439531995	0.954428154608261	0.877877155524367	1.14873186237821	1.16255122704538	1.11239312023049	0.885976046476648	0.89564332743594	0.894178412033126	1.10607765947922	1.01607245505828	1.04164965861952	0.908574221317219	1.01045514762738	1.04985336728825	1.04369889888984	0.927618054919427	0.961366191515759	1.02543505852892	1.11825065000663	0.792965503335404	1.0096719617754	1.00020432935763	1.06636739636047	0.9863689966805	0.990592095056554	0.977880164589088	1.13045656060026	0.905800933881886	0.975606279791796	1.00988250382433	1.03438755958436	1.03606901543011	0.969205045908848	0.961261729635659	0.759634013759988	1.09721263277905	0.953189364572076	0.917865335149428	0.991522297585011	1.17778128330091	0.931971062394409	1.10869888174434	0.837827201140113	0.87976332129128	1.04855045946726	1.02740685299585	1.03512915781192	1.04830357906217	1.04949097751629	1.08899858630477	1.16866144298875	0.947780349328051	1.14520984558946	1.12585854900595	1.06895329662813	1.07221652622984	0.999795670642373	1.17396763945489	0.808920818623045	1.17747821081738	1.223352715044	0.990136877396724	1.06695711195808	1.03643786228276	0.929820839232165
chr20:58388228:58390229:+:VAPB,VAPB;NM_001195677.2,NM_004738.5;mRNA,mRNA:tss_coverage	0.981586276262404	1.07675906086668	1.01577141476958	0.929250113413684	0.939581440657894	0.94596148739074	0.831493055523572	0.959163648986349	1.01465707784902	1.04998798995197	1.02690084800187	0.999369916815878	1.21595318602388	1.01958682242606	1.02215575850096	0.927991103436405	1.03359042298039	0.883369274097866	1.10188604662188	0.964246390605719	0.876717650253082	0.954272697402361	0.916876333177942	1.09037203637066	1.03787910981566	1.0318617670294	0.939903402712574	1.02622507540525	0.921348307193724	1.06155176261339	0.899076705551171	1.03754492560806	0.886878464536684	0.905838939244873	0.968677968296559	0.977210367986645	1.1285202635994	0.951824418675846	1	0.935445832784741	1.12187856132066	1.02755858336471	0.860974361712684	0.956530204756126	1.02120002477482	0.875964953679597	1.00347081991838	1.17599891176355	0.92534363247752	1.02604919688627	1.04642829135206	0.871378539353359	0.89415213782791	1.0512515735047	0.907612103101563	0.892401762382361	0.965048867727174	0.987872793610671	0.910812783079589	0.928518577649252	0.895559636276306	1.05958167797044	0.868569087833976	1.01267479166691	1.13780844260022	0.923323507678927	0.99493041593004	1.08918256926689	0.95443739704415	1.05710244503782	1.05274011820248	1.10222305600677	0.878527717245156	0.949326008552261	0.871025763747741	1.05803464843817	0.936086805495857	0.868243750913312	1.06280859696503	1.0128676144129	0.880197559850419	1.04294078673818	1.04887376384998	0.985260706202615	1.02137484379743	1.0459685145773	1.00508016636137	1.05473259513678	0.877989783327299	0.980403776228469	1.0280166174544	1.0428357311578	1.03330585362532	0.891551741501725	0.997449656695307	1.00063008318412	1.11142269471739	0.823847014514014	0.950255417668661	1.05475833469989	0.980976967013192	1.02625018874808	1.08544114005049	1.03823115843084	0.934249712643838	0.881626420194969	1.02962336565867	0.885873039360805	1.01734812843113	1.16064770596608	1.06800701651629	1.12519890625985	0.932260114764129	1.04845082093528	1.1139272437823	0.955696622893916	0.991792301263244	1.00524971697956	1.09411188738511	0.947928676243414	1.11531821294987	0.87629274547872	0.939021665797332	1.07155359514592	1.02230134941233	0.951492061189178
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	0.917181576725949	0.958838418438265	1.14411160520347	1.0224822376106	0.916250626619442	1.12007612157398	1.10504631882387	1.04347461798741	1.04314810550174	0.947291385461746	0.982116352316529	0.947410934643549	1.05159458347073	0.979270688317742	0.987900812910197	1.07828925301735	0.974671445833524	1.11510227956314	1.03735326995853	1.01386503325647	1.09998161264237	1.02793827246213	1.02554180281736	1.03907010052657	1.01466539352343	1.11289308789091	0.802805973559468	0.970958367419691	1.01778103701366	1.05677848960366	1.13932083611373	0.990336714402588	1.0247285043301	1.18468336931415	0.955743295908049	1.03032874062902	0.997184393539031	1.00749241229812	0.882322267802058	0.84445636486185	1.01344780856549	1.03278297197249	1.08958846308224	0.909256394102658	0.914718385766483	0.965168925828954	0.951732927245673	1.02808110005383	0.963228878114339	1.08510117192235	1.13452980661826	0.948147263498069	1.01910814716315	0.878687742070895	1.02294465890851	1.03528850518031	1.17164487245512	0.897655499424035	0.925918338559896	0.932652069167767	0.973158762925996	0.824159111101534	0.930293238867078	0.880681588522166	1.13913653156574	0.843659377396146	0.996871566693075	1.05026234714966	0.893300483347438	0.888900190640495	0.895389350502541	1.04770000995754	0.9814364217354	1.06622260612097	0.877733041511566	1.0080610515751	0.939532285586699	0.859708161519185	0.911994015716874	0.888665319915099	0.943457781091274	0.967304551576919	0.996784039410014	0.914773153212272	0.926379820939569	0.892365569138508	1.00187515457798	0.980452539702154	0.985694681122445	0.937925588402863	0.977647479330578	0.989329839530445	1.0127885454663	1.07556671736205	1.00934277385226	0.998388960901723	0.9523220376764	1.08605115121961	0.972601747688768	1.00233365846346	0.94208508147988	1.00161103909828	1.00175148518321	1.02920540920206	0.959539934608202	1.05900999518368	0.964298287398083	1.11772173068414	0.959095048140207	1.01454535338596	0.963163192136441	0.939945273710067	1.02001332134187	0.969144694572317	1.00259563728162	0.975224294434801	0.972674581655877	1.12914092410095	1.00239404097808	0.908868151989302	0.947107774905588	1.02761101226296	0.994727575000759	0.956485871312653	0.970291573549985	1.02165239054828
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.911786752756469	0.980111971685135	1.0578969962679	0.876206795415587	1.08499296905085	1.096078993275	0.908329266994929	0.961945351117974	1.04393825798212	1.00654560447209	1.07677592392724	0.979944918895217	0.958602579682385	0.911716967917827	0.892418992752136	0.997451816472444	0.996393399071933	0.972011227712283	1.10380466415715	0.991173141151059	0.832484139514807	0.897257476724616	0.958616875588756	1.11724059196197	1.0841091326076	1.12114280192584	0.820646428057623	0.998292778909324	1.00561469065707	1.02940700837108	1.01178938559017	1.00406546261376	0.959577400119058	1.01377859388461	0.918398058150315	0.981811783355688	1.04550439558259	0.898310275027033	1	0.895683488277052	1.03556017658552	1.05457192780927	0.913858514615666	1.00618631938191	1.02867157372658	0.980515622306509	0.985574089717583	1.00589478380246	0.959247082465156	1.04220472146255	1.16171023474209	0.891127740846745	0.964817259778434	1.03906466119491	1.06713507165815	0.950567250076278	1.1632084917601	0.990685381379044	1.13498378712753	1.10336118806097	0.929368046303527	0.954845111952703	1.03587818335541	1.00751818611221	0.99910191957249	0.981380797251217	0.942845433178891	1.08727645888764	1.09022211034697	0.990494093825602	0.995822913510927	1.16247818875772	1.01658362880966	0.944563924882538	1.11171968031505	1.04045735428057	1.08219186833981	0.957361911377337	1.00317182110037	1.03690177382062	0.98898800745459	1.00747866999057	0.992572411317265	1.01646446446282	1.05200018849182	0.986711686350732	1.07551105210547	0.949267609709004	1.0434343658966	1.00018996060302	1.01428722581219	1.05425430976152	0.927200395320527	0.999810039396975	0.93409956478155	1.05751107132921	1.02614226827452	1.05428404696682	0.948743527017398	0.973342709596546	0.931675997414001	1.03149795618393	0.923477509442419	0.978744651811585	0.89119814279792	0.866184766076666	1.11144463600865	1.00398742751462	1.02121351430326	0.952033056662949	0.821984086803501	1.07175149996823	1.02312869514454	0.955081122723119	1.04892646970397	0.861129245774367	1.0211014978708	1.08023520777597	1.02956076676289	0.905630893334047	0.897726281451587	1.00184764081166	1.04565414223991	1.0392998763057	1.00041614695726	0.930380158734912
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.0584734851943	1.08472158748909	0.883791610698576	0.90003590734434	1.11759392155706	0.903287607534513	0.939626677858734	0.867124262927259	0.981675429232282	0.930773749784326	1.01112367211792	0.969070841819877	0.872533306051662	0.967324179934202	0.971753867927115	0.894520231042643	1.08340656175288	1.01997906864007	0.879741312958897	1.01593758327855	0.885450971398847	0.909780495914222	0.868239443661359	1.00718409722812	0.896808055238597	0.920902970273752	0.947739552816109	0.999177735419449	0.989275545701347	0.815524244380879	0.960775306883156	0.918539799202737	1.00835428772057	0.835588075051473	1.01512393470092	0.938041597370799	1.00082226458055	1.05842983736473	0.862818634115887	0.938463934574542	1.08107074245971	1.04250858301663	0.914643256355583	1.07307300764828	1.15102251956068	0.998337891530927	1.04873890313922	1.01007332655926	1.01771769705578	0.94947825168352	0.913123606076924	1.01997236006698	1.10639939488187	0.999091511048018	1.0128246226482	0.959840556761676	0.895344203757714	1.1024093340692	1.02366353898787	1.04144273926096	0.849609271820891	1.06295258297391	1.0317862013144	1.01458299717472	1.04641932164039	0.997737167870955	1.1301640255645	1.01635217829302	0.958278323828942	1.08089338163765	0.922588813201998	1.04041539358214	1.01013718367608	0.988710090148828	0.862914455270792	1.06124826090462	1.07334133978748	1.14834511362429	1.06964638467973	1.15355126432677	1.0477438865519	1.0339730690791	0.961069755986509	0.967471034947198	1.04704720995103	1.08022708633894	1.0579991373652	1.13461992175292	1.08396752684977	0.985928139731565	0.955191775211925	0.936603573565352	1.03283049019873	0.918801956109697	0.971523740324024	0.977241946322311	1.00499705592719	0.943232283725207	0.924355604580951	1.00581333718383	1.07750444204036	0.918386682019289	0.947083593985815	0.974143662525226	1.01943687256829	0.96871171642797	1.05507921762617	0.861468089237304	1.08554977257667	1.02357000260053	1.09185444023014	1.11822276752529	0.92047715377679	1.00435307376315	0.94606145923339	0.920044763499568	1.06666079769881	0.996502001568793	1.00237362748148	0.958477541293727	1.00165466525784	1.07189844788044	1.02496100868197	1.08458116899711	1.00394818184282	1.04050130293038
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	0.851803761286906	0.897537577401145	1.10593333903273	0.99947482604537	1.06510423836704	1.23764113400557	1.06416999730191	0.984013391888064	1.06652245535824	0.974193777795733	1.03005943553569	0.998978637102358	0.99250821007021	1.02313604875111	1.10093445202079	1.11130915670507	0.98592996407453	1.11710792883315	1.0255203682211	0.995433657302908	1.01977028392368	1.03344265115423	1.04058173946883	1.01435342015979	1.04758819839668	1.08306775689582	1.0734695312484	1.10336478119906	1.08256406578226	1.05849316322714	1.14419464311359	1.08321819027718	0.973207449153208	1.02946802130755	0.973296837396819	1.06079671795913	0.988009368181228	1.02325805587762	1.0703124252782	0.928950945531377	1.02012181948023	0.95620657082256	1.16062144250426	1.08885346720398	0.858793356864207	0.974028884779859	0.983114743828153	1.03862102472467	1.11923077770524	1.05664591967577	1.16048627430705	1.10255270592967	0.962214751239947	0.921816310222169	1.04895662698938	1.0757804575379	1.01249454575071	0.889044527864375	0.857102588707721	0.79819956224504	0.97271613892752	0.990772150252162	0.981055010744204	1.01023969605709	0.901322317033975	0.932900136567144	1.00017298464226	0.974066410203589	0.948023541931131	0.929479932499391	1.02519439639207	0.847770147248434	0.945773205696068	1.0980271330809	1.07700221533937	0.990926343983969	1.07544587905499	0.904264257911287	0.930972013458475	0.880288272351057	0.855858169321231	0.996600840556069	0.950658542535251	0.929439115429756	1.00135472799057	0.892773527773223	0.963199958104456	0.941842707663956	0.853730283968049	1.03015051965228	1.03729598830146	1.03145525402497	0.877730646975797	1.02836994608722	0.947046275116365	1.05005539369742	1.06138421043281	1.09015006628909	0.962245538979609	0.985027295865023	0.920070731376263	0.998695920559237	1.04670032347993	0.984480790665092	1.03086031505053	1.02106838678655	0.987963258025642	1.07732941297759	0.967657248729528	0.971347703195428	1.07482511585967	0.970797564098535	0.987219907098145	1.00119075329843	0.907474885444263	0.974382290366209	0.960709073933296	0.987864369484509	0.964540644801313	1.03132085928099	1.00052517395463	0.938944341247292	0.994169325545163	0.995845414712497	1.01853376830519	1.02477360282117
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.901781401688274	1.03490165193041	0.958108244687567	0.976466807617446	0.964298785984266	0.938047484882525	0.93324342518021	1.04527018536138	1.01430772650879	0.987653336857903	0.943886242634775	1.08740453649577	1.17258248662978	0.916069653121504	0.958199971309785	0.960751005640141	1.06347269485168	1.02196083176386	1.08170782529759	1.04289715265456	1.0110280895646	0.928533762330294	0.842651518530448	1.13630338750817	0.948827180096604	1.02509373941985	0.956196377592682	1.08914835142227	1.13581112383792	1.1356445415639	0.971165990358007	1.12653374404782	0.996651237127805	0.896097800310248	0.933484613996731	0.942705651662693	1.00092165008801	0.968438297960857	0.888562896700417	0.801961953922984	1.0342786522709	0.89958558217015	0.965838171391559	1.07263164277083	1.06501802320782	0.883716416777995	0.894569314525412	1.0053478548438	1.02817333649613	0.823832335200233	1.06703311005038	0.906558943509663	1.01651232542372	0.961281020044474	0.804730684291797	0.936343769502757	1.08547718362178	0.931468226453932	0.856484915171558	1	0.999048205084985	0.906411638357883	1.12684400686995	1.00457643243986	1.1542940726659	1.02185926831045	1.00381547200107	1.09351261414963	0.956699430126545	0.968787663500762	0.87732606060657	1.09002157102406	0.952927196579779	0.901838417354408	1.0449088832689	1.10192850201593	0.876420088971009	0.989104339018485	0.993331127074104	0.959367568966695	0.853548064573052	0.99398711349902	0.947010986110306	1.05688694391601	0.934845106473557	0.973495912180812	1.0641608477331	1.01046265445832	0.863522375056993	1.00014870986767	1.07641456753684	0.906515510005365	1.07245868464873	0.932862564882852	1.08031433273155	0.862491312546025	0.997227199231877	0.861592090114672	1.04857072429435	0.990149104538604	1.12236112217916	0.980505260088453	1.0248103535455	0.960962191797129	0.980629746344914	0.930246393149305	1.10622236215348	1.01738136346465	0.966537815271094	1.0949823084674	0.949654363378044	1.13864010044353	1.01626040386596	1.14716683800708	0.973337474464256	1.05538711352873	1.0433547959746	0.865976676699462	1.12473622170903	0.86981818965764	1.11602255375169	1.11953830031565	1.02114626444161	1.17133896281194	0.933793779690757	1.04408170310559
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	1.03659542466831	1.24051355984155	0.861707352008018	0.91959280547951	1.08514684586881	0.881385406002882	0.896553105301319	0.987267729036052	0.947813585625631	1.01005894094433	0.999700134889083	0.950299338308749	0.960872249099988	1.08171768737189	0.868473468665649	0.871004726262867	1.00029986511092	0.980361164655267	0.984745646808249	0.882471027286299	0.854527626068777	0.973402436268444	0.85151244181649	1.0245022718558	0.897539655396181	0.936506509329011	0.957990475993361	1.11095641447595	0.928576027148488	0.9394632120725	1.01204599291894	1.02833487948069	1.06690920094877	0.914221678426391	1.03375116611965	1.00400156697129	0.98198035900348	1.00356467232747	0.917674622789541	0.975601074839362	1.06288433622069	1.12557639092967	1.01477918353593	0.989004762524368	1.07412387572106	1.0655938433929	1.1042648082485	1.01836581060849	1.02116198090789	0.969133428865865	1.02849904238966	0.964593726774668	1.07508481351619	1.07919274669871	1.0366485526825	0.87905628861085	0.994392409117026	1.08277874073013	1.06151674926669	1.07323889971239	0.98409137581058	1.10360380831365	1.0479527671244	1.05115903330498	1.05724694756656	1.01371444111871	1.02506863861872	1.03726763851624	0.855930745112663	1.10862948769513	0.90427777381769	1.04168436223388	0.976515692118336	1.07165408011229	0.891771257378723	1.07017828789787	0.977385882115153	1.11462460304791	1.0531713593495	1.07167822457833	1.06227588091872	0.996709791916099	0.916055243933669	0.941486823169843	1.05290529144046	1.08417717042189	1.0657027967969	1.08888633321966	1.0650186675114	1.0487790257442	1.03764930203515	0.928141777194152	1.03169562432877	0.938397676645084	0.993478381153661	1.03315348449018	1.0683424571457	0.909583761898352	0.880492582992276	1.0204086868382	1.14452908631183	0.938549867396978	1.01365528822272	0.933044019855088	1.03735678088991	0.920402222502015	1.01018123673631	0.919192094393119	1.03174510520917	1.01919881934922	0.989138910197823	1.19553575433962	0.854899544460842	0.983182207285892	1.03142421695599	1.02620183772348	1.14316179490195	1.00095225174421	1.04059335277546	0.911213788336658	0.981791104963837	1.14653639034254	0.970183793015807	1.08884196551021	1.01309222081577	0.99247720866615
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	1.05478032041859	1.01242616069793	1.00840592069892	1.00039154924322	1.142841131198	0.928049374434953	1.01986230113094	1.07996901682587	0.899490822447766	0.936187778026563	0.918439312826492	1.03759048834319	0.956488283274619	1.03163323246373	1.04583305168875	0.901445154035596	0.879719823254717	0.97794480788526	0.946687205176677	0.903457928029518	0.866424704613877	1.03233305760658	0.943705834619568	0.890785292495392	0.985097731935425	1.05544071217127	0.998054242286289	1.01904868021571	0.959510527344827	0.904243887237783	0.875260517484686	0.972079573696242	1.00498155860844	0.899223071673201	1.07723758202875	0.993869456827001	1.04771360097155	0.892956476545646	1.02245147219279	1.07189665483689	1.05754706512175	1.02502603020831	0.838752434936386	1.07551746087306	1.11232074031498	1.04783667470412	1.07658241542707	1.0060391812071	0.992367147610221	0.938983242484098	1	0.958057700085717	1.03495081928481	1.12740906291633	0.942026758075428	0.887537711897684	1.00387193459891	1.03791326059054	1.06319788141453	0.977726583821657	0.967736093558444	1.09101369794264	0.977019144007015	1.03332439670669	0.975291701168458	1.10282341622448	1.08771999567864	1.02494125111063	1.02891088707535	1.07100228757358	0.99351277730161	1.14044106871983	1.00816109563026	0.880890501421032	0.898303223443836	1.15695150454404	1.00083716361801	1.01601258203117	1.12268215431709	0.903380627609205	1.05372570531968	0.932337388337731	1.03448100701169	1.10297642692491	0.924786965058588	1.11438342409875	1.04117288296758	1.05620564094932	1.05110248989647	0.94054349567951	1.00777476613443	0.955737086538857	1.06497064363165	0.884311842768471	1.02644399048995	0.865864194161529	1.06629295133819	0.892678816789915	1.00605067679619	1.0138343373801	1.09072254205583	1.06258839062018	0.99475227451069	0.964156903856142	1.00074752591116	0.922654861510095	1.01264086736925	1.10883336930173	1.05575757643808	0.999608450756785	0.995805053502967	0.990338382122969	0.959673620759302	0.981583665686361	0.987784518958862	1.06207293705041	1.12672580589138	0.977947190540221	1.01974769583278	0.977180350832187	1.05716909638332	1.14451162244457	1.02224124930684	1.12688477323018	0.996447160689456	0.95873546571773
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	1.27593247211635	0.561195994377885	1.40312815087297	1.00323416977604	0.47949224599739	1.18055547401611	0.720234997075201	1.02428974057757	1.29548216460971	1.27905039820234	0.947589339508932	1.15194926773528	1.31170335058844	0.512338758657516	0.863410301734235	0.893538033985954	0.643004296895697	0.65088749521897	1.26220419392351	1.63145780920909	1.43125549847491	0.745699956440997	0.794187831841446	0.855007424506942	0.703354217116326	0.914629010723351	0.505763267081196	1.35996189675161	1.05151484334346	0.905196460477202	1.96283562787472	1.34695348500783	1.23020162589275	1.0131183241635	1.11687250676217	0.800649070826955	0.677973197430988	1.23787719158835	0.64304839684792	1.20334225463985	1.13846679443901	1.12897312875322	0.914508431647104	1.36530653570626	0.797709356029779	0.737020493401329	1.32728077046752	1.35230665886407	1.18443897452485	0.78818593796974	1.03158964099657	0.624892197099289	0.695020631600426	0.87710197937491	0.542523423169167	0.845248536842631	0.779395714059191	0.418238591798416	0.801135034622775	1.0679440481861	1.33777577655408	1.44320772408037	0.994133311813828	0.83683693515705	1.40257286433114	0.830394803568131	1.11024976134783	1.08189447553275	0.869342231222314	0.617370230635002	1.22459076404283	0.999617191119149	0.938853525870985	0.760644679258325	1.03497777592711	0.743793432435101	1.061668909399	0.402585121200822	1.03961881356286	0.819878162724165	0.306825285442105	1.18940454252669	0.981476055170149	1.16860451245066	0.383700297799853	0.752067537082019	1.5174633747506	0.739206746143831	1.1939531879752	0.493273481010285	1.62042523083855	0.884546085349242	0.818102147601741	0.379599514366549	1.39127560217059	0.465011637214927	1.24950818975662	1.61989033838271	0.990205988415602	1.28998403131021	1.22621538434334	1.70692532025878	1.28321620259212	1.61469483963671	0.953588668937656	1.3732915073087	0.491069192364775	0.794272705525564	0.922336471938893	1.30575883405221	0.706796828289503	1.027522633446	1.01462589818332	1.37643462324647	1.0777362183796	0.685698978220057	0.932778889113135	0.727974596935257	1.09278091699634	0.359267112573682	1.6746753339256	0.980018739684145	0.909114855274492	0.933668080376032	1.61367962490146	0.740276270448642
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.08664131380363	0.470527783622376	0.7780290039762	1.40921381161669	0.56641387446759	0.758971153660731	1.23126582179304	0.69002275560168	0.772038252615776	1.40759265521355	0.994223610430458	1.16550507196529	0.962567489254178	0.71642343523264	0.71054439687451	1.15487333558887	1.22203733943053	0.746700606569312	1.46218781705015	1.00789441060473	0.782516080196233	0.751643035843572	0.647919604799674	0.991878910824997	1.20958886661428	0.615986662280602	0.754070412897158	1.25046510133813	1.18759797352439	1.04668012569175	1.09434258316142	1.63846662690054	1.23538515458363	1.20484372724644	0.677615382546931	0.912484106642584	1.06488548200943	0.7209252290812	0.871868965520949	0.686967599566004	1.65625593467572	1.11981839701653	0.832757673575641	1.1412814275893	0.849779879722113	0.345556031724373	1.16903416251354	1.27879576071522	1.2851781274883	0.941493785831068	1.35640180069053	0.471679745204663	1.2647478929911	1.04604754910873	0.836126913648326	0.680124733792791	1.04532559543116	0.478311489931381	0.722509423302271	0.715279569970209	0.862509240740365	1.20322892710418	0.874644858736381	1.5012303304212	1.35413740921977	1.18616901022601	0.797821434178942	1.01087471872742	1.25023179130435	0.991892533343571	0.880032690777016	0.947496463585955	0.84853444874622	1.39018023885248	0.917174528219282	1.16288475111859	0.925180911164153	0.61847259504898	1.48190385270682	0.976004151457168	0.918981468006653	1.26961680418115	1.16783859097467	0.723648896844194	0.552689717899804	1.14352307155191	1.26395648938364	0.685528767914193	0.996593400645165	0.691857825605181	1.30712314136846	0.859034818705456	1.0685753894313	0.422160780253056	0.86299804866658	0.512146543844489	1.18547539870493	0.998934721261629	1.05441332400807	0.845108740894452	1.64498133424905	1.13672720929953	1.36329608324948	1.01799997250993	0.926406581514851	0.515701111118292	0.704170505488689	0.760090761900053	1.1362956027163	1.04841574066136	0.90964394555379	1.29716669581189	1.24201281191363	1.22252015017033	1.49812968316583	0.582919253388591	1.22140525512327	0.885003409737436	0.966520788703295	0.360382274944015	1.42487417211851	1.00106527873837	0.842001825932077	0.938107602076819	1.31990848937419	0.765591003127727
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	1.3600428091071	0.886253316406546	2.18629655231738	0.955581784527557	0.874691189468537	0.545928110430693	0.823031647522032	0.964569858948828	1.2867120468271	1.66462189396399	0.821127339132208	0.973572092640631	1.37793478518884	0.724895443142768	0.825124549148007	0.593842833394048	0.955106501845545	1.13452144152235	0.94950829212209	0.75313335469893	1.61741090006722	1.04146202720354	0.608770433093348	1.31497473990744	0.78246036725351	1.19726189258865	0.874708930493402	0.899549151652225	1.34908866302515	0.983016514101009	1.39841435940654	1.33486887540458	1.12173457740229	0.970324860084566	1.02000387501314	0.813276046370024	1.04538139867307	1.27638803350244	0.702253947401778	0.758890359173503	1.03846578767596	1.10994630789487	1.00803136971545	1.25733446804402	0.621378390202316	0.591536954295416	0.699528887416398	1.24659215938125	1.01246952171913	0.697818888504584	0.768084664123243	0.922118524200343	1.40218100202828	0.996393178685587	0.516247480151062	1.04684736573113	0.765656379154428	0.615581204475934	0.952155143177173	1.37420476093696	0.968146572766761	1.00823999237143	1.18610590271468	1.50113572746852	1.35077247737192	0.913138769461141	0.848857093007338	0.965516133933183	0.897560253042201	0.80235465678025	1.21658648174707	1.06941090808429	1.14155364105311	1.06361149522608	1.16024115443156	1.12100064200226	1.20838514724748	0.589178294388905	1.41678489269895	0.83127757016661	0.590736755957028	1.75941421508573	1.05442710858819	1.22390198747509	0.574957357771651	0.854422745582498	1.23932855638233	0.905218471102511	0.893871916351956	0.51208304249795	0.727513110118391	0.876991343322431	1.27003115010777	0.501014742101609	1.35053407572523	0.701347853140423	1.0925832945468	1.04072869854809	0.81145053849011	1.33370323270032	1.34631597599109	1.68255191738325	1.7427183547735	1.00931554137688	1.05592468833975	1.16062885079636	1.04134108373465	0.98257730156493	0.824925484042743	1.46670532948876	0.739382729074072	1.36369749903369	1.01968672015988	1.29946639552168	1.60499513470055	0.783199321510757	0.931319354523648	0.598209121194168	1.21319955983931	0.471745483996626	1.12237827003806	0.752778017777327	0.691371038793674	0.83361837072779	1.5929069338124	0.832105911868497
