ID	H1_147	H1_148	H1_149	H1_150	H1_151	H1_152	H1_153	H1_154	H1_155	H1_156	H1_157	H1_158	H1_159	H1_160	H1_161	H1_162	H1_163	H1_164	H1_165	H1_166	H1_167	H1_168	H1_169	H1_170	H1_171	H1_172	H1_173	H1_174	H1_175	H1_176	H1_177	H1_178	H1_179	H1_180	H1_181	H1_182	H1_183	H1_184	H1_185	H1_186	H1_187	H1_188	H1_189	H1_190	H1_191	H1_192	H1_193	H1_194	H1_195	H1_196	H1_197	H1_198	H1_199	H1_200	H1_201	H1_202
chr10:5093413:5095414:+:AKR1C3,AKR1C3;NM_001253909.2,NM_003739.6;mRNA,mRNA:tss_coverage	0.974483147522614	0.886881086483736	0.745515151942887	0.954494225395053	0.911856668591468	0.88207663537439	1.04038276282744	0.83404881465758	0.989665490865579	0.966566823861012	0.999442412597681	0.903618345964183	1.01573420318291	1.06436645724021	0.904986231806678	0.918640743974002	0.761712008620018	0.99254666045824	0.76344297001177	0.776351410874817	0.79395656158502	0.871408400790824	1.05087596527891	1.00532989942669	1.09083024611109	0.938538827495013	0.996702450267305	1.06731333859528	0.729853360303188	0.877459630915112	1.01041174194662	0.926821913621785	1.0019402571429	0.954064235452153	1.03845499067531	1.08153432630126	0.670353229180787	0.80539200951112	0.913123893479916	0.944952510965146	1.10817315582221	0.977830139936256	0.975708741637336	0.797460754578804	1.05349427976735	1.03358351496924	0.849074978905389	0.930117665657878	0.917271782908598	0.945486296232591	0.737908155935974	0.977309670654262	1.12000161928329	1.03114786303368	0.8369590796057	0.87016668543092
chr14:58243842:58245843:+:PSMA3,PSMA3;NM_002788.4,NM_152132.3;mRNA,mRNA:tss_coverage	0.942306903565528	0.778886845236521	0.886587313736829	1.03268920650515	0.766823131117184	0.820906283819955	0.632955835040588	1.04649474256008	0.9393934539896	1.18450569955619	0.93800996563239	0.796614634295731	0.998499672072764	0.887079451451967	1.01134054290443	0.90504499125405	0.962061724293916	0.968514585370761	0.958962981500118	0.883055026081412	0.863024929104858	0.694546336725987	0.855189163101615	0.823353135140268	0.921875343606279	0.811677272079418	0.861002379560551	0.931573660817036	1.10408963989938	1.16646985242332	0.873193281897947	0.877833109138998	0.862787248810519	1.04640801625437	1.02241208026526	1.06907325627233	0.551229743450551	0.832513672304524	1.16395542507682	0.977379146109471	0.984375360502022	0.873872584317248	0.923572108445116	1.00165181660654	0.917759637161194	0.961317920794365	1.01263578394268	0.932345424794376	1.12438604434272	1.07158390609156	0.9005303429426	1.0044209178112	0.967545790670708	1.19688235186119	0.866942675851796	0.949978738780578
chr1:43524091:43526092:+:PTPRF,PTPRF;XM_011541871.4,XM_011541872.4;mRNA,mRNA:tss_coverage	1.08759787923343	1.07088614063251	1.03957721246845	1.19119783669644	1.05742650053561	1.33400901270459	1.25393905080676	0.980102186836033	1.19889795980907	1.01264882304042	1.07616881469841	1.10544819603985	1.07648204641266	1.16268465284186	0.995995153112767	1.25751134645871	1.22488443898073	1.12083660374514	1.05288842944064	1.17577012369261	0.879459237319016	1.10565573912758	1.17487201119792	0.99114664292685	0.947687992221452	0.937366956557405	0.936230341213724	0.908063112920122	1.22403769437261	1.15997347641244	1.10052250495521	1.03401483827952	1.0959819713855	0.990277518936698	1.17151013801204	0.912653718130907	1.02446066381628	1.11525584516411	1.07656076248521	1.26077395535339	1.08352952514916	0.994630972318433	0.883300476684264	1.08998187359282	0.921273886636679	0.904274051004285	0.952471598037852	0.945594294665932	0.945468295031277	0.951167714170345	1.35550629623044	1.13135299472342	0.94190889943014	1.12408581186853	1.09248729617507	1.03170540837349
chr16:18875103:18877104:-:SMG1;XM_017023067.2;mRNA:tss_coverage	0.957114581709385	0.738295800498832	0.863910018274044	1.04044717729007	1.07845629781627	0.885383323520123	0.897468004874146	1.01237441308684	0.997511255823445	0.958870761977809	0.805255412065096	1.06338827475867	0.820018886165923	0.946662135008539	0.795363447194851	1.01100590225761	0.623772553112936	0.798046833152016	0.910497915532859	1.10131403071861	0.99913126859202	0.75883557924688	0.917252311632578	0.806677089893672	1.00354860895462	1.00498191251214	1.20206226111616	0.932169081972584	0.900189719203739	0.962030446420183	1.11597238899929	1.01420441315535	0.733380733994324	0.929333505203366	1.19544323372186	1.05470922948796	0.93467398916271	0.867879184868044	0.796067371533544	1.04794986465105	0.976708915321254	0.897151303254784	1.02399665345023	0.981830037283401	0.948232879027945	0.90272808165856	1.03737935158318	0.806168423353533	0.932176455715042	0.754998305556842	0.698216782088625	1.16636521317255	0.872119078252811	1.05542717125916	0.783365859811898	1.06103421790399
chr8:70606668:70608669:-:TRAM1,TRAM1;NM_001317805.2,XM_047421636.1;mRNA,mRNA:tss_coverage	0.696484070806669	0.907834340384857	0.731301213706655	0.944311670406494	0.919444063750207	0.999981600660174	0.778014262972923	0.932074854098571	0.936048330926447	0.892504982121261	1.02033226123517	0.678193920354643	0.995168332718847	1.16948228670969	0.861403095408137	0.897464529310938	1.03640933126996	0.886267533382153	0.897718405696529	0.684954734821431	0.922308815218588	1.01610710052347	0.867894894236893	1.07450882681696	0.922946203713422	1.18584240721945	0.813513128993884	0.931506807200439	0.973490236620872	0.980081125643981	0.976414769857251	1.03999152939546	0.997797295413565	0.883785694401223	1.13501729103995	0.983978208322121	0.848942996342931	1.03773026693019	0.972596895557502	1.08972610631986	0.910559853681808	0.799797032856919	0.931998016712823	1.09463020800204	0.796151281354882	0.875152888091063	0.914538819234468	1.10475883671531	0.887782661182446	0.873018400042456	1.07361459125193	0.796889357077042	1.00531419366997	0.914195230952312	0.672923628166374	0.925863023103269
chr20:36172763:36174764:+:EPB41L1;XM_011528685.1;mRNA:tss_coverage	1.14920778590682	1.24142803662605	1.3071744625573	1.07485433574673	1.15435063168807	1.19059385939352	0.96470356348966	1.2118753694532	1.1476182994938	0.988721543319156	1.01837241202917	1.1267501539834	1.27581799534559	1.18529075211706	1.11550967191912	0.929229042293004	1.14257428902309	1.0170018280848	1.01375763040479	1.06359871799342	1.00930074486591	1.0564875847486	1.07374270499105	1.20051070453576	1.0082862170469	1.03095183584235	0.96752817646252	0.950921258616628	0.994587661585653	1.05473753893	1.05601020051277	0.940657710046175	1.15788706154637	0.934842449284202	1.08274959626986	1.29647276401023	1.06563965066499	1.11477122221743	1.23338400313251	0.938744097304606	1.19190148132261	1.04705546251726	1.03577551433765	1.24694944954219	1.16046433022662	1.01333853599202	0.968465206078954	1.11463587005344	1.02106290989887	0.803772064207665	1.26697887033258	0.979506728738967	0.822656374288169	0.93626922625377	1.11096385860056	1.03663974599676
chr18:63489613:63491614:+:SERPINB5;XM_006722483.4;mRNA:tss_coverage	1.10693767472589	1.0201491773483	0.870106618504478	1.0943683297879	1.12713981734612	1.19284966676316	1.14996110732297	1.0836190261212	1.03193440415708	1.22897232559959	1.21759434402004	1.0385657505304	1.17196715176774	1.14910813578512	1.13392043380723	1.13217813260127	1.06183640177672	1.09350759838315	1.09033077659348	1.21134411811362	1.14047254431722	1.02796064057378	0.902839274967257	0.850693173929435	1.13660237233874	1.00938933801524	0.889662028601943	1.18788277148661	1.09271868509973	0.889454008816768	0.916434898646393	0.985255862824404	1.18120914037276	1.07485060107702	0.945389053777695	1.12091944851343	1.18686894296688	1.04178198026642	0.945366903642855	1.0086780794639	0.908627571123667	0.94181804552486	0.993578662135036	1.0111548776686	0.974446025642916	1.04168976741086	0.897950022193308	1.147288521298	1.23548553819086	1.05980464656119	1.20295311411065	1.07474458846905	0.913289693914913	0.904918158988502	1.11817479155199	1.08824212047585
chr1:22709837:22711838:+:EPHB2,EPHB2,EPHB2;NM_004442.7,XM_006710442.5,XM_047449104.1;mRNA,mRNA,mRNA:tss_score	1.57226680264821	0.651312988352914	1.43191159206828	1.27558521610519	1.66824575397026	1.50159622549944	0.765285303107525	2.09937837612104	0.817654454024125	2.90423547589339	0.591972273510885	0.727100395700757	0.978988073892172	2.35769228484909	1.61013783140899	2.26175325296479	2.10183150311748	2.21760378370505	2.85458452821528	1.80809079430059	2.51377198335618	1.2140924139969	2.59946098590924	1.4279802168955	2.42203431529827	1.97046007752071	1.81553981385595	2.49356783292164	1.47422513951491	1.56612708369641	2.07579339785734	0.840561485690212	1.61454115090549	0.694171327539001	2.43046499714239	1.8064473618612	1.47637299245428	1.14898032830277	1.71932314467515	1.4437397121011	1.59242811461268	0.910143440364426	1.19515234842955	1.49424499132938	1.48815324197716	1.120412990133	1.4768459112929	0.5738574357256	2.0414198568391	1.47529270102101	1.44291846812248	1.22058854448402	1.31357108203631	1.82871258439138	1.44673724829321	2.14598263456436
chr14:104794747:104796748:-:AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1,AKT1;NM_001014431.2,NM_001014432.2,NM_001382430.1,NM_001382431.1,NM_001382432.1,NM_001382433.1,XM_047431074.1,XM_047431075.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.816900335650253	2.17623772073011	0.685956000441571	1.43806649675049	0.955788792844859	1.67480340559825	1.15061441004822	0.667311275773988	1.09719945374027	1.24623118197527	0.613100624325747	1.66626098693981	1.46536183947094	0.794775965022465	1.46526384807982	1.98432032768033	2.0939033510773	1.53978025711689	2.59262085128907	1.26462266265231	3.03255490176059	1.48870148369525	2.29240475084474	1.35698666736871	1.93048454108221	1.98198372209613	1.59477856093429	1.16641187651009	1.64019011141513	0.80805985136722	2.59271367921118	0.97849803536979	1.62774271773811	0.615774195373382	2.41275969080338	1.31332734946406	2.17147701364704	1.1874213720249	1.32329812118922	1.93449779113699	1.4116391582411	1.37453952580705	1.21703899079947	1.51601707262818	1.0775367270109	1.75878299000807	1.15280436282379	0.847086078269594	0.610080287715594	0.572677405978393	1.17225005407729	1.1977708707593	0.698502660201884	0.979686844313058	1.31872603258861	1.31511830261523
chr22:45009004:45011005:-:PHF21B,PHF21B;NM_001135862.3,NM_138415.5;mRNA,mRNA:tss_score	1.97396652405441	1.14892236582569	1.76164603899597	0.990170305883852	1.50586098786836	2.62103212326939	1.18119331628763	0.902015801445647	0.824004057484311	1.78656777351436	0.931113150937774	0.68703092703369	1.40721956400842	2.30114232732171	1.74755826098033	1.77337600947694	1.96665874995587	1.84051627107748	1.53832731821155	2.90682077669844	1.71175610217837	0.994309072660054	1.54413732815142	1.40383610457696	1.1723515240315	2.28166849823704	1.74857216991654	2.83306729309055	1.46362248714483	1.11803218939167	1.44925895882446	0.981179747783652	1.01448817578409	0.243132599015699	1.84378369284633	1.27559665913563	1.62353641153618	0.865417750329001	1.8883691527469	1.76798243706095	1.27350919568741	0.969794935427747	0.75620700664259	1.37206203418607	1.85340822440543	1.55706552874991	1.1383256752855	1.27684550804933	1.23300039942532	0.965875427309655	1.06193336366888	1.15210404270919	1.26207924492587	1.74613928270147	1.1531485417917	1.55489449136573
chr4:73435220:73437221:+:AFP,AFP;NM_001134.3,NM_001354717.2;mRNA,mRNA:tss_score	0.904643171860573	0.585019138204039	0.655459675061884	0.733353999646843	0.564146718922549	0.5005157156725	0.564107144567943	0.591352150066734	0.774999506896508	0.676101020785302	0.658284270936949	0.826886022928391	0.722052267013439	0.799756882719135	1.34188523106364	1.12111417142693	1.38836642438888	0.885700621433684	0.493869706185815	1.03421831370291	0.746853613768129	0.969206363615267	0.911169435053668	0.758592218257952	0.988923399182795	0.990494130915316	0.976789001720264	0.888003755820635	0.935761887070562	0.793647986604925	0.779076993038054	0.751227219523305	0.57888781820133	0.989673296966529	0.797211400110624	0.691478820570404	0.561131053703701	0.640090291875979	0.733220721389399	0.94361238444093	0.940045508426011	0.828097271915482	0.885632558175999	0.660375224818358	0.60042182220652	1.04299497362244	0.966928272529555	0.729215815809144	0.652819432578947	1.01019226777624	0.468260039012336	0.996129680442885	1.1069279931292	0.884154988388426	0.42331243082714	0.860736882176163
chr12:107072006:107074007:-:CRY1;XM_047428318.1;mRNA:tss_score	0.800513136037142	0.720700357247519	0.78152337311619	0.645552037181869	0.635283622707417	0.496199464369289	1.18848984296337	1.29858506445689	0.721840463326643	0.736279316179345	0.752511788793341	0.852215354993278	0.540809362357479	0.819693742179905	0.569546339389274	1.02665236508956	0.547837718301761	1.26521742026271	0.757524061815282	0.620433813456104	0.866035387620312	0.567957714771497	1.02965403163929	0.740824411053499	0.791079783681339	0.963262650156009	1.11312064184387	0.926344631063707	1.03453150621516	0.998494234937405	1.56604833792346	0.530537104294423	0.422572382506379	0.982352284742763	0.780405525816215	0.878223610221378	0.610235865945423	0.83977264803485	0.878836148292879	0.602623966777734	1.35322817284378	0.751322074285604	0.921931194772283	0.969503998813181	1.30234277393126	0.588459203078944	0.788487722582624	1.63023507015278	0.918162881390354	0.715703432098821	0.494072933892848	0.79440146913334	1.1059395781837	1.11915654928168	0.799190613891917	0.652027998975293
chr6:13687980:13689981:-:RANBP9;XM_017010149.2;mRNA:tss_score	0.817637596415833	1.20544475114417	1.49639886848896	0.950096070402174	1.56310110452053	1.20653685067283	1.16846970873096	1.44557944538567	1.05334532016099	0.868967045382984	1.2318299287408	0.8459835412127	1.05358529317013	1.52208898797512	1.12348437037044	1.31079023635736	0.992288969298782	1.55188380279233	1.06041012032823	0.990383615172443	1.10392911560839	1.52527425128584	0.931688834327803	0.946998616901664	0.926853152457505	1.28401239045609	0.897047612153294	1.34432901520851	1.36390635175461	1.08665368762841	1.08842975712309	1.38611276711618	1.31173519523261	1.18787687805505	1.27988540786277	0.997995391181091	0.949255467103897	1.09638307383234	1.02600073874395	1.76064928326672	1.53763058576741	1.00659399012381	0.696575957737461	1.28085191302033	1.25185787256835	0.925554781285351	1.27755112914572	1.02827441778197	0.862016664777515	1.54511385537499	1.38403281195435	0.990088720501569	0.544961387902991	1.1439706771238	1.10512081005336	1.1225147171933
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_score	1.42787893082831	0.906744334884092	1.46355709205837	0.888528034962719	1.11047176313317	0.918890392576462	1.06127478290519	1.02154007630913	0.792349685872667	0.964578957518879	1.23471584063308	1.12844767904401	1.11987762658135	0.920237467628026	0.895615695556219	1.3744407636487	1.1004225561834	1.18033045562967	1.50813470675638	1.44283590502656	1.12678831096641	1.65541621440653	0.809404393473597	1.29652468806607	1.22180185151425	1.00861443559523	1.01122469200399	0.893332614957657	1.46605378727332	0.818770709046715	0.885028351687799	1.17256981780459	1.77870019645346	0.752089805833079	1.39840762761754	0.949210608821578	1.47429018850049	1.33502949538946	1.10643300914811	0.991699369727226	1.18284554280094	1.34324818075336	1.0161118311285	1.24750447079682	0.843523032196456	1.06004949273978	1.26978161209996	1.08061161898167	1.34036258612582	1.37788037093625	2.02179274823419	1.04149566768345	0.798695489090993	0.910403670480877	1.15460467937306	1.43084751188088
