ID	H1_1	H1_2	H1_3	H1_4	H1_5	H1_6	H1_7	H1_8	H1_9	H1_10	H1_11	H1_12	H1_13	H1_14	H1_15	H1_16	H1_17	H1_18	H1_19	H1_20	H1_21	H1_22	H1_23	H1_24	H1_25	H1_26	H1_27	H1_28	H1_29	H1_30	H1_31	H1_32	H1_33	H1_34	H1_35	H1_36	H1_37	H1_38	H1_39	H1_40	H1_41	H1_42	H1_43	H1_44	H1_45	H1_46	H1_47	H1_48	H1_49	H1_50	H1_51	H1_52	H1_53	H1_54	H1_55	H1_56	H1_57	H1_58	H1_59	H1_60	H1_61	H1_62	H1_63	H1_64	H1_65	H1_66	H1_67	H1_68	H1_69	H1_70	H1_71	H1_72	H1_73	H1_74	H1_75	H1_76	H1_77	H1_78	H1_79	H1_80	H1_81	H1_82	H1_83	H1_84	H1_85	H1_86	H1_87	H1_88	H1_89	H1_90	H1_91	H1_92	H1_93	H1_94	H1_95	H1_96	H1_97	H1_98	H1_99	H1_100	H1_101	H1_102	H1_103	H1_104	H1_105	H1_106	H1_107	H1_108	H1_109	H1_110	H1_111	H1_112	H1_113	H1_114	H1_115	H1_116	H1_117	H1_118	H1_119	H1_120	H1_121	H1_122	H1_123	H1_124	H1_125	H1_126	H1_127	H1_128	H1_129	H1_130	H1_131	H1_132	H1_133	H1_134	H1_135	H1_136	H1_137	H1_138	H1_139	H1_140	H1_141	H1_142	H1_143	H1_144	H1_145	H1_146
chr1:162630974:162632975:+:DDR2,DDR2;NM_001354982.2,XM_011509587.3;mRNA,mRNA:tss_coverage	0.978697180516391	1.15259112565516	1.00604675684645	1.02742756907037	0.935067764716337	0.846131752298331	1.046725669414	1.03746490957302	1.05268771121853	0.881516062847541	0.926131086117109	0.953857790042573	1.07552434263676	1.0026898252365	0.905326779904572	0.991994669018598	1.0869033780123	1.10903446127635	0.883568442311899	1.13463850008466	0.986267155600008	0.997213460402638	1.00538960478969	0.993619489574365	0.915124925837488	0.994313189154402	0.985086902312811	0.892323880008545	0.943160767733581	0.934363798150029	1.00006118826677	1.02172712064732	1.1001658058601	0.948323983018485	0.883170362094127	0.999938811733228	0.912977555373704	1.10018269772382	0.965782983473752	0.992453111993047	1.08022315865184	1.06693144635734	0.971713989629164	0.962328586018455	0.99592644354723	1.02794836525687	1.03964739731375	1.09228386600168	0.955661828119343	1.15781368804787	1.00642123715591	1.03545128306305	0.962361054839284	1.06183931462012	1.05323210445859	0.905483420483981	1.04225531996579	0.956265959077582	1.13786689709536	1.08972857406565	1.10222122480012	1.07257984883839	0.996737904416846	1.10866217846072	0.861589733079603	1.10337056013877	1.08146372583252	0.962790126649919	1.07900012121615	1.05772233786007	0.997227556891507	1.14734439601813	0.925275683633419	1.01646795317127	0.910298054424949	1.11986414741385	0.988109993907579	0.797071484329624	1.09912654057431	1.09135984908516	0.9920408552682	0.901181955067899	0.962341965547945	1.18973705923544	1.13730702900575	1.06740297775069	1.11074987232271	1.07185909639653	1.00692496508896	0.936743676240574	0.956830760735412	1.10103841543772	1.06428035506585	1.06723469608739	0.943110821488088	0.963990422692774	0.992249513032354	0.897263157814746	0.962261578479533	0.939762632265504	0.881955339941732	1.20592329783443	1.08898683793522	0.999760730039709	1.06091328934774	1.00411281620604	0.811967211584672	0.887645024269792	0.757616287767039	0.84071934227498	0.874726481302528	0.997973587769202	0.872341892641317	1.0399628873179	0.936044163691686	1.01933587495494	1.0743340677772	1.11860699501517	1.02479169358289	1.00779729686026	0.894247791137646	1.07700305062373	1.07568772420296	0.869824874321139	0.787299846348619	1.08401367665806	1.12303811454328	0.913993474881451	1.00506282560368	1.04587033780271	1.09251550788106	1.00894783082198	0.980184893231389	0.91339859037164	1.05702779613303	0.852814074214739	0.950816041523243	0.980487979761284	0.972603846898202	1.10239019000764	0.935523727331568	0.934163492498285	0.825216202251259	1.10372882636573	1.04540940099109	1.00145372051114
chr11:72188914:72190915:+:FOLR1;NM_000802.3;mRNA:tss_coverage	1.14509214167911	0.992930865918324	1.09731151522045	0.960332381747432	0.950234541035212	1.0757606124612	0.987903983815621	1.06330230540937	0.906430463840938	1.14725488670482	1.02833785413798	1.01128146377729	1.04732858296051	0.877118169720438	1.04515213700304	0.968307177610432	0.970263024908209	0.912868087970734	1.03967746094752	0.987033701722755	0.916024195869308	1.02311111157244	0.913255480814647	1.0339883566189	0.955485298160616	0.906442777761308	0.895729277506589	0.968710117621551	0.890704872369202	0.909266625988756	0.9853743100011	1.02190670529312	0.852245984702131	1.0577186160194	0.919085860158838	0.942156913759109	1.04586726387577	0.983550786985906	0.881163092479365	1.00088587140421	0.967567734896834	0.942443533044137	0.936655913692866	0.880646764033432	1.01579301167247	0.924296055424902	0.961357333001722	0.999406968069723	0.882434426817398	0.942459479364154	1.05240906471063	1.05672322780339	1.10780947810805	1.02533961732036	1.0269314216836	0.999733374445726	0.889283627188927	0.952305912529225	1.12385383326906	1.01664780556891	1.05696074847377	1.01402761101474	1.01274230838699	1.13695962078977	1.06389361849089	1.15373071927612	1.12360234915323	0.895371817328483	0.959653336352249	0.895496259873156	1.0371420752081	1.21208078345269	1.00149314873896	1.0071801753058	1.01248171574073	1.1244567563603	1.02175635281004	0.878108188505333	1.14417257784249	1.12537069488389	1.07010806804054	0.989149877419371	1.08404141736755	1.0658179609261	1.01527187210391	0.887319414893722	1.07345085027242	1.01979424776563	1.0340677065611	1.07240509568291	0.942347501239443	1.11584540629936	0.95255065449968	1.12153303803511	0.98975900003622	1.04164312962571	1.00496491687554	0.990947768272186	1.17496290958918	0.954401560762399	0.935485405749685	0.992148816764553	0.959164652720403	0.920252563916633	1.06144290980642	1.17097522820617	1.02386766473303	0.889154912333831	0.997691039009185	0.997121715661656	0.977083063166988	0.955393082785798	1.04014087060032	0.930902319967489	1.06764271332483	1.01045618869058	1.02859447623765	1.12182187882402	1.07443466583075	1.03021359559578	1.06959853531229	0.962650180686227	0.993890918286577	0.881621735253901	0.898008709420311	1.03529180954648	1.05680282830211	0.917766613178296	1.03420991583764	1.00026662555427	0.921364078778135	0.953577034184608	1.23682891096775	0.967164556661511	0.909415096475878	0.974274168100744	0.940794130501479	1.02930620569806	1.18396650339345	0.951749541429831	0.951765420059639	1.0508844517428	0.950393992295109	1.03935918024008	0.928496233878964	0.956934580551733
chr22:39363146:39365147:+:SYNGR1;NM_145738.3;mRNA:tss_coverage	1.14892653399906	1.10761230506167	0.930496865462391	0.938486395637268	0.974330821452151	0.938588949969373	1.04250903005522	0.898395989680655	1.03523422775535	1.06044728307515	0.969805095348189	1.03392024175266	0.959974630112356	0.932588201825786	1.14950995033748	1.0283757991678	1.07698870006977	1.07721533512506	0.906082825890286	1.01683956987753	1.22933828960623	0.936074794664571	1.02173143536707	0.942011323327811	0.947864030935774	1.07206319294058	0.910731154326413	0.89777453699016	0.93605725914575	0.797245236233773	1.02580711141695	1.09598443900988	0.962862002725549	0.933994059530557	0.959670170467615	1.18620029079053	0.963101427238612	0.965510214605021	1.09477757576536	1.03574372604466	1.11487874064568	1.01875979088278	0.953873311595615	0.910348593547364	0.972586420976706	0.900397899082866	1.03863309919177	1.08307344176385	1.00193311142808	0.966382806509803	0.873360636153508	0.846530487275415	0.931379132895877	0.934794052338213	1.05919197625333	0.945953016367678	1.0025949873724	1.06536564475312	0.938491500694542	1.0587731110724	1.04681191033904	0.969773402296081	0.846716133471048	1.09825005490748	1.02889926666826	1.1865631548417	1.20373749967101	0.981789252002881	0.958929333546553	0.847282608854284	1.16971928373139	1.21236668724711	0.909992351777279	1.21715565694785	1.02192708709218	0.905703988648133	0.975773653403992	0.982630958698251	0.996735350248046	1.1988347224448	1.12453584572064	1.0150950674266	1.04951537895169	1.1161214136674	1.14804316435704	0.91711477561858	1.15215643509606	1.00624171623833	0.99806688857192	1.07221748867713	0.924839254816279	0.974077181893198	1.08432255501199	1.25725866728497	0.900400025657486	0.928184041299551	1.17237781935924	1.0526827620404	1.1216389369156	0.741514682536743	1.03986823618471	0.947654086982576	0.970950682888348	0.905259874889466	0.986271933282607	1.01038028399492	1.11987116233505	1.22939738951126	1.01390915944419	0.923638414864707	0.898840107845488	1.06056744689063	0.905801681351432	0.909276345670047	1.11403374847569	1.04957371798762	0.991027321751164	0.976476668526247	1.48017584981455	1.03994544158848	1.03186300267982	0.909777611800066	1.16229631670862	0.936647895245148	0.973151123018615	1.17008846054592	1.00194924883028	0.995576924131835	0.966162446254419	1.09384501020221	1.06626332448067	1.0998222502663	0.992693922219032	0.935156334666302	0.941027048623666	0.931009006460466	0.974617356238179	0.87714661334165	0.928204946685276	1.01033596786573	0.978392971745733	1.124365727883	0.992598934862805	1.15628129278291	1.08021730903925	1.22497220185336
chr5:176409822:176411823:-:CLTB,CLTB;NM_001364126.3,XM_047416698.1;mRNA,mRNA:tss_coverage	0.954072355372896	1.16169972750999	0.966252694192873	1.01732349903023	1.02437063776008	0.95089434505179	1.06293501585328	0.905029321582055	0.958296511574004	0.964531196807083	1.00062930490811	0.97243134836391	0.998020896897087	1.02886428808669	0.896019241512965	0.916273876410527	1.1627613819371	1.10041767236468	1.12805095280083	0.891081242642823	1.06743099760074	1.04786288055298	0.950418400949271	1.0077514221024	1.00404141759334	1.00724932454295	0.999370695091888	0.950181712535374	0.979378683207024	0.880626103642183	1.23126355653351	1.18232761262166	1.00773599148704	0.890669533891647	0.981226780860985	1.11096572978172	1.06954704065301	1.00167702532215	0.931116253327966	1.0097201677818	1.13003159467899	0.950979556522976	1.03003524479628	0.728561363172728	1.05639658009878	1.02639951856545	0.956772365354809	1.04901601709048	1.11747729305346	1.04207337960014	0.925591419827289	1.02869228167712	0.943476930472313	0.906948961199134	0.982785483632769	1.10714157047412	0.924502048141204	1.21200461078563	0.921646574632051	0.943268348021318	1.12898968652189	0.990941875256738	0.928079928230149	1.16727170669734	0.954820826196474	0.997891681194102	1.0302761681854	0.879126734862206	0.84620609447652	0.907267971079263	1.07355357884203	1.05402316979188	0.861258488569812	0.991611207867172	1.01007452098058	0.885210307703255	1.07495232145009	1.10645891844869	1.04092949139364	1.12420350967558	1.09910582118064	1.05795570961244	0.967640136295553	1.30266754040443	0.869896192306481	0.950689519218036	0.937110925413304	0.887358703678489	0.860855037776606	0.880931319220919	0.97182566232014	0.987399963565664	1.11762983054513	1.08256122006087	1.09119394683578	0.994668096208312	0.906675399620332	1.04905182540488	1.00513360294803	1.03378946080127	1.08395901151559	0.853149236663143	0.967257234146895	0.929314707644877	1.05114135435633	1.0358749698406	0.984909462413788	0.942514469250655	1.00181646553952	0.99148685644431	0.982018775455771	0.96786669965347	0.723030601615631	1.11854495475706	1.01655360074744	1.05335698432291	1.00959555368916	1.08830859884341	1.1761778651911	1.03186436399316	1.06287799579083	1.02275495104326	0.891231403348099	0.885192860014042	0.959668930429042	1.06049435494897	1.0185027355535	1.26604658925296	0.887550889985594	0.877806016012499	1.02040389781651	0.920248790989946	1.02547709931166	0.987573523443467	0.877849724534929	0.921638128723657	1.06738497895757	1.03299184575643	0.956516112860282	0.943935871671744	1.03794103647167	1.02609161150068	0.937095840870779	0.982993594243258	0.96140410350437	1.04800884365171
chr3:121729951:121731952:-:GOLGB1;XM_047447991.1;mRNA:tss_coverage	0.961788694099087	1.05840064376257	1.03468138094744	1.13678990465535	0.896942757371527	0.914065238205757	1.00391005192565	0.981175992482546	1.02988871837919	1.12719575772134	0.937642735562594	1.12770482559877	1.05517623465788	1.01396149841092	0.846436418199221	0.936080876820482	1.09968249791942	1.09441847797445	0.881233956635115	0.987080055406182	1.19467993476969	0.955285142828196	0.971089251110064	0.866549809257633	1.03533313329595	0.956319058076954	1.03556342888255	1.00300989307987	1.26843388382924	0.951389646027393	0.932226886288426	1.06188413952656	1.05746821812422	1.05755792199771	1.12441013833392	0.884798927155138	1.14443959969324	0.973596333447939	0.95378721704916	1.00294630527674	0.944973185376215	0.963345086329111	0.850829417352932	1.14984576406003	1.02875440795445	0.874108034752521	1.1747974110595	1.12158767313797	1.13509721301961	1.17216643340453	1.2130043736821	0.945968898130015	1.04334775439546	0.942827816838997	1.08650656467769	0.950889176208362	1.09155022820154	0.824235642504364	1.14484300577556	0.913303800785402	0.837565047908421	1.1038873411504	1.00705426897282	0.970104654558655	0.937419632219641	0.895378880691583	1.02519825761056	1.02412398828236	0.838482038429264	1.01000523139898	0.993092122981814	1.02297706476387	1.17337281842464	0.994048336660925	0.967734943119765	0.896124704138321	1.02866115454271	1.08144402653211	0.807068720160962	0.976605898921144	0.873442947557581	1.03041347937618	1.03803731571087	0.818712855841504	0.897111938662179	0.870264743093021	0.930671708239399	0.899161234877495	1.04665075315524	1.03525250970962	0.909510825035042	0.809427607576402	0.893462081054366	0.861238396796376	0.998142452829067	0.91546454801146	1.0620557885437	0.939495999669378	1.03447155189633	1.1158167776061	0.972362098511374	0.951390141642544	1.04213334743372	1.00547609706593	0.829386921085028	0.922409558773793	0.858235358211636	1.09350587190462	1.11562154916283	0.949450318331395	1.08602553088132	0.970683389369996	1.00185754717093	1.0836766517581	1.01072428494227	0.962813827152028	1.00373889850725	0.844769603116836	0.628586560985988	1.16365774491233	1.11386211055675	0.959607459474106	0.856529356739396	0.971427373309396	0.901468861409413	1.07927474989417	0.920256910323474	0.877774468385658	1.06959714745686	1.00276019400904	1.04453574838557	1.05300978761567	0.861000537836913	1.1780122781786	1.02667856699957	0.992006729751565	1.04347551292119	1.06593695739338	0.95128621176346	1.00959400862842	0.988052247576381	1.06572283034773	0.912635757591894	0.952715002814028	1.13678582074265	1.03788965413797
chr1:212564406:212566407:+:ATF3;NM_001030287.4;mRNA:tss_coverage	1.08534874653964	0.903517314108306	0.973260687014281	1.09440296667911	0.952740637057526	1.10617728718287	1.04613261978712	1.07075314886146	0.93237218452833	1.00870542615059	1.01171670963114	0.856648859994811	1.08291298243957	0.964229416767036	0.971885391534215	1.00687477401324	1.04227306763533	0.944412949929676	0.990205454947721	1.00092414885421	0.968611218412749	1.24188080711097	0.93587520480954	0.835487422101103	1.09968890526243	0.894431881093134	1.06257414596742	0.954818898495262	1.12107253640229	0.804895884028236	1.09162310487283	1.01412400578746	0.947624602943765	0.944993334489394	1.06884994460771	1.03318761182164	0.938189650238878	1.07179732220802	1.0538488929662	1.02465247865861	1.10325762453246	1.08213894164957	1.06219752578338	0.98312835793892	0.950127102355806	1.158049624051	0.999075851145792	0.966098928510189	1.12591872765109	1.05264205927003	0.90028616855306	0.982908479327844	0.99517892759081	0.939416418776473	1.02689191209444	0.944806212709057	0.979787147259434	1.05061495282375	0.937770693954675	1.09675254913892	1.02752467719586	0.930489965321401	1.04018078408551	1.16815728987763	0.926468173545157	0.997521987851777	0.921073980728352	1.05466200111577	1.19460259903294	1.05927526188004	1.04045624479299	1.08527290126926	0.836533037488276	0.932321789574649	0.99117867663649	1.01449723769139	0.805204948631675	0.990141609713206	0.867132712125403	0.929779130674592	0.931947443213488	0.984646560875241	0.8736353769313	1.01448419642517	0.970433347719688	0.966368449169372	1.04058474839313	0.948030170675007	0.935584031235961	0.969902171314466	0.937028228936231	1.16440228036513	1.10132085113439	0.995498302255926	1.10472272652906	0.992236492234769	1.04072719116403	1.01903659906941	0.899643216276697	1.07322774501125	1.01087151001822	1.08545270199743	0.957254557783062	0.883805771303303	1.02057919846608	0.992948587517612	0.988592804744541	1.02892893393437	0.995030425981749	0.994942213954739	1.04204468897541	1.0238235369221	1.03885967469433	1.00281697710624	0.946725398794055	1.12335425278269	1.16580083646621	0.860593098787951	1.13500405956721	0.956347960859923	0.93993511025756	1.0836529022763	0.967727123163037	1.08580355330259	1.08101158031488	1.11139626313901	1.04731499925895	1.19214144937443	1.1996505788209	0.939349925704082	1.04871049411556	1.02459230777063	0.976078603411038	1.01338517833277	1.15475393814399	0.987253891416943	0.947073268092959	0.939302527533347	0.923917473198049	0.922862152189591	0.97323210158903	0.93357287595677	1.0129923000453	1.18892382658402	0.96232073442815	1.05017227100073
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_coverage	0.850963125826743	0.895912516583035	1.00201277665335	0.993077094348513	0.774664315114258	0.971604156981931	1.03463777588884	0.999938596368691	1.10317338636517	0.937183543403678	1.11479788600274	1.06805463470377	1.03430618391331	1.13947433444668	0.897026722123376	0.887947784266079	1.09208546982757	0.884305789485872	1.07760623775617	1.09193788941837	0.95134069719787	0.789419208984911	0.931172611419826	0.925718034473886	1.07363159082683	1.19214992465999	0.999776825269229	1.12715527254785	1.01467782034513	1.04591483977178	0.987438755429325	0.995042410576542	1.00006140363131	1.11812417714771	0.983846641190892	0.816866723862957	0.894641773522297	0.892640245794261	0.977965956929603	0.91173383141992	0.853666217607472	1.02044641536321	1.02999099995985	1.10612756307533	1.05281587139159	1.02688230271317	0.923033858111745	0.844716207589371	0.926032023661908	1.06540543304205	1.030990042967	1.02425131040071	1.11349488556124	1.12660951870849	1.01379936019181	1.16500544461948	0.971940957356059	0.922165576838435	0.97873122957305	0.975493022361587	0.936260278546588	1.05928552790388	0.999502821883253	0.876199049307494	0.956430060629811	0.948183443641081	1.12756977033096	1.02029516077384	1.03321282969343	1.00483914598576	0.870753000836306	1.04098118007617	1.09388217067131	1.0304138837939	1.00111879608281	1.10100858198678	1.24202202665147	0.834436951061564	1.00527345147395	0.94710871238155	0.928117653349697	1.11953106121358	1.12151830378669	0.808231803002207	0.798098883908318	1.00305447863326	1.06609353796898	1.02041544504793	1.07233833935713	0.933527209650528	0.967153636553095	0.744503825768716	0.855605644326411	1.04828028492276	1.18190106998127	1.01625222783272	1.03576276170372	0.868069460535429	1.0104773481615	1.1913573000289	0.929706119360043	0.999796599321874	1.05327695120703	0.932817588531169	0.886418669992125	0.895842821794406	0.994447920470854	0.980125505668864	0.873881118921531	1.07239372138985	1.02984202729385	0.913342194155535	1.10885898334805	0.948431894993331	1.02237043520197	0.946888637539049	0.924813172616262	0.800592702748898	0.598158609429569	1.04965067701246	1.02928303804914	1.13137361958198	0.869592625368645	1.07396930398396	0.774835347751081	1.02249334342531	1.03696591313183	0.858653406793778	0.889366434304183	0.907772102206864	0.973877390784115	0.973257035953391	1.0974098839658	0.92370482983934	1.00038780267301	1.01799316111	1.00222965442844	0.982124380034087	0.997876380535833	0.978771601660784	1.0734655621788	0.998961149462095	1.08329873967791	1.02957249013087	1.00635995891138	1.05480102353854
chr15:51317496:51319497:-:CYP19A1;NM_001347249.2;mRNA:tss_coverage	1.05678982935735	1.06750562729201	0.939067375663959	0.977624882002578	1.00365341889171	1.04465901167629	0.978255835247091	0.936515069858222	1.04027186809302	1.0495899203135	1.04181973246102	1.03250425458905	0.910886147847017	0.918141916341886	0.906583990350719	1.02524415149486	0.951110610382968	1.00732193569561	0.927542882556762	0.9238848479602	1.04705616807864	1.03752350267257	1.02515098685407	0.979908844395039	0.95587883714703	0.849040955281678	0.872142512646776	1.0890409320716	1.00838499312686	0.911603880197164	0.985175630802877	1.08820216184837	0.935858488708903	0.922020745416066	1.0405949424506	1.11678357829315	0.972851572575246	1.02037272456827	0.904986636295535	0.851350021480431	1.03265623550149	1.10330688047248	0.92255302940528	1.01200841787024	0.911995638052548	1.05430949818424	0.818360410950065	1.03355335098892	1.01170731300332	1.04550957856238	0.851467333312511	1.00227209126036	0.965475271038967	0.952656037243125	1.08280516990634	1.00915005642034	1.00180442502122	0.998133167517355	0.96126204965058	1.05322222703019	1.11689061031398	1.0045102159411	0.853311519838444	0.895874049042853	1.10550613862072	0.96479525654245	1.06972036782084	1.07897977410094	1.01394010843457	0.903249543494541	0.913582036861065	1.15800801887692	1.0708798253955	1.18365564682576	1.12693040788624	1.04107280064382	0.851646566787905	0.932433224518929	0.977648908426297	0.914418425116946	1.02464134349918	1.00923936486862	0.972948849009914	1.0171646109857	0.78875791224516	0.839364816684181	0.998195574978782	1.10158830925307	0.945515172236256	1.14493085447294	1.04350113111499	1.18307578359576	1.12128397566484	1.14859834708724	0.935653384516665	1.11113116794062	0.990730774261221	0.997290117657397	1.02274107975839	0.872321459458983	0.952605200241658	0.962885820427149	0.938078682189821	1.01016324970842	1.16095900427612	0.884058397502319	1.01016361104673	0.973008786507691	0.921103411082881	1.01967081625797	1.11159823989067	0.9863701120947	0.749797129530377	0.92289375177034	0.963187276964223	0.782319409224826	0.914132485971861	0.988998368851422	1.14267775442787	0.897299597609517	1.01324116912397	1.00863349170962	1.08359241781731	1.10038652397606	0.91806710976083	0.972619362275315	0.982521040878168	1.03187437236318	1.08183436959229	0.98059191423304	0.903912982999372	0.911572977417483	1.06535186364925	1.0905480775231	0.941032409080717	1.04578885312481	0.878571536466331	1.07595798282814	1.04614229162436	0.989127255035067	1.0138296399241	0.950966957092639	0.946894768895503	1.0260133620199	0.994353637995771	1.10087821754989
chr17:34284741:34286742:+:CCL11;NM_002986.3;mRNA:tss_coverage	1.00758034464395	1.02586866767451	1.06070809756811	1.0955223836267	1.10814369854935	0.980450534075868	1.10479752770384	1.12043574524029	0.870954189831403	1.00400436344834	1.02537070075629	0.849599674476482	0.950317831656554	0.974243757074942	1.10387956428034	0.951382208124254	0.96351455879958	0.998168998487081	1.05741153095522	1.01657848162012	1.25730990453356	1.13661448328788	0.994459029290999	1.04893806331446	1.03075760591703	1.08138029872996	0.847983835709906	1.02475794888835	1.01814599954665	0.95317893362526	0.986209505522632	1.03034938110729	1.00283391969514	0.83785619452885	1.01111934873568	0.971630887748284	1.0524439580086	1.01553446521055	0.953656581155674	0.894631609932542	0.94473398799353	1.00002009141782	1.04054472874853	0.878906037250475	0.942735995641653	0.987977887992634	1.01222947719006	1.0065256921319	1.20602128641019	1.05844902914765	0.999979908582176	1.05559161984795	0.925835917495177	0.977082798260587	0.99722719386641	0.940124791638038	0.965729016663025	1.22212696724898	0.917825374356798	1.19679559945165	1.15833583301284	1.02373126934954	1.0068173516535	1.0385077323432	0.880851095355716	0.974256202758826	0.984102065628124	0.959093982824214	0.873797305153231	0.883788686113572	0.924922719081851	1.12151920033352	0.888572811332286	0.928154275370382	1.01604158113938	1.04164085162327	0.929382276406594	0.908336745474544	0.992018677832404	1.13235535104651	1.04203375027098	0.95885712823914	0.884704695909687	1.07297697095814	0.936413798663922	0.917300386696147	0.961844738615831	1.05544257776135	1.02664549995894	1.27306820966283	0.95942357535322	1.06702119513557	0.842276168577631	0.993060304653482	1.05384386123079	0.889085701828288	0.996394796364234	0.932451171984689	1.20719731178544	0.809122179183512	0.974064497435705	0.945413098639887	0.955751929736012	0.953783820228364	1.02333748629194	1.079869438217	0.83477829882098	0.930176110286342	0.836831158883944	0.964062270568761	1.09692796370232	0.972114815126769	1.08470737582311	1.03408039599072	1.02099756558751	0.962738815634792	1.0470138559738	0.958466157943832	1.18018510443174	1.02610340353726	0.969132722581364	0.978761911939231	1.09884925669113	1.06054548455783	0.980429124759162	1.225130001617	1.07040061776291	1.04845043565367	1.01066606290491	1.02201200047222	1.05368977449308	0.92758051589641	1.15442971865705	0.962795339629064	0.973091612408284	0.890734867747765	0.984761132375199	1.20265097100975	1.01860632401412	1.06108822695582	0.853459939494491	0.929637035641288	1.01226886560996	0.993032692151424	1.03290029569922	1.05439283261571
chr1:205356038:205358039:-:KLHDC8A,KLHDC8A,KLHDC8A,KLHDC8A;NM_001271863.2,NM_001271864.2,NM_001271865.2,XM_024448121.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	1.11487812602944	1.00581869074353	1.05056138459132	0.9821134374568	0.985195026391924	1.0430363109537	1.02115130359468	1.18474429655042	0.792287250934633	0.954327829951691	1.06328041600776	0.892264268188504	1.03803964789323	1.13464160208812	0.98325186119955	0.993997313335779	1.18379457813792	1.08372032520023	0.949466909863281	1.08335400348793	1.16094746174309	1.09860386990971	0.976905168031858	0.924393944971491	0.917347937214237	1.00176566611083	0.839067758873439	0.930969808833513	1.09541072306233	0.976161444730198	1.12664028943351	0.895988870927974	0.906859784668012	0.842860524548527	0.868779014996698	1.1567901016153	1.02294301078944	0.991349602617631	0.846767854757682	0.840674496436971	1.14592216207683	0.864891533899067	0.948670016220817	0.815366105781014	0.923317956198338	1.19577398012605	1.0610864964798	1.05717937982531	0.982620332842181	1.02505838990719	0.881102307482259	1.07146960044516	0.956402509487969	1.17436364938255	1.10048540258882	1.08573118084249	1.05462337030925	0.966059970225121	0.827719312609464	1.01611699611309	1.15561333770342	1.07800128198723	0.907825196598513	1.09327513584761	1.02911472512509	0.971849337432201	0.934385566530617	0.946756781107049	0.977379911187791	0.799215298267381	0.989122895747257	0.998234333889175	1.11070366519025	1.12256464684553	1.01533394979973	1.00301433968654	0.95465302574861	1.0588478836798	1.01639222721838	1.18376686198195	0.930617295358977	0.988750311347442	1.00761002062945	1.0181837181267	1.09128604807605	0.912335300651344	1.11845027468319	0.98369008669927	1.04082071095332	0.996398025075911	0.871469467766305	0.950001409936718	1.07561754941314	1.12805767691054	0.970980876364077	0.937827291207836	1.04630367653658	0.915413472390493	0.961410352127862	0.969111148385392	0.987421240359912	1.09947981434828	1.02429656049201	1.05463099780429	0.960006439216121	0.92600957828011	0.9263443236343	0.917433891759709	1.01299497278532	0.908213111196852	0.981749079890433	1.05014550244302	0.95784828131676	0.843955914006078	1.01463919066743	0.930425239423037	1.01808200296427	0.981939453589564	1.10238152899217	0.949769362560771	1.06103760465959	1.03745772078232	0.901194796370192	0.966555249065238	1.2113838640309	1.1175851573239	1.33622212505477	0.99386677830122	0.982442867177233	0.992700648778434	1.07356709064024	0.954686046851075	1.09554732381498	1.04544100743122	0.92506424928152	1.07459300312558	0.878082357880362	1.05631483772852	1.09623337943689	1.06426540048286	1.02644170834289	1.1205856951169	0.998194434502463	0.897967726482156	1.05966124193626	1.10151578149826
