ID	H3_221	H3_222	H3_223	H3_225	H3_226	H3_227	H3_228	H3_229	H3_230	H3_232	H3_233	H3_234	H3_235	H3_237	H3_238	H3_239	H3_240	H3_241	H3_243	H3_244	H3_245	H3_246	H3_247	H3_248	H3_249	H3_250	H3_251	H3_252	H3_253	H3_254	H3_255	H3_256	H3_258	H3_259	H3_261	H3_263	H3_265	H3_266	H3_267	H3_268	H3_269	H3_271	H3_272	H3_273	H3_274	H3_275	H3_276	H3_277	H3_278	H3_280	H3_281	H3_282	H3_283	H3_284	H3_285	H3_286	H3_287	H3_288	H3_289	H3_290	H3_291	H3_292	H3_293	H3_295	H3_298	H3_300	H3_301	H3_302	H3_306	H3_307	H3_308	H3_310	H3_311	H3_313	H3_316	H3_317	H3_319	H3_320	H3_321	H3_322	H3_323	H3_325	H3_327	H3_329	H3_330	H3_331	H3_332	H3_333	H3_334	H3_337	H3_343	H3_344	H3_347	H3_349	H3_351	H3_352	H3_353	H3_354	H3_355
chr1:162630974:162632975:+:DDR2,DDR2;NM_001354982.2,XM_011509587.3;mRNA,mRNA:tss_coverage	1.00290101976551	1.17253701989597	1.09548061526934	1.01238222111596	0.910126935866357	1.01932037539722	1.03438078422039	1.0361811579504	0.811700845572298	1.05649933799708	1.00158641311437	0.908225403255416	1.001314319747	0.934726611919626	1.10813085516899	0.945379611503528	1.33346841866542	0.980978701530096	1.00400146323193	1.07880697572044	0.810454471859322	0.926296669023024	0.858161895625634	1.1760757235678	1.08304686350799	1.05112851122693	1.07013796362239	0.907351495580325	1.01730360022272	1.0284645146748	1.02134733477735	0.989430807434622	1.15013508053533	0.915284818419654	0.943751248081393	1.06858667240547	0.955662295759383	0.932885396287758	0.82856428571557	0.972234996826773	0.899941689897076	0.910782012410867	0.824648901455962	0.964899697154615	1.02714705755613	0.987180363426771	1.05804595441565	0.929590587721805	1.06785507051594	1.1358765457774	0.939826562095019	0.963068252653107	0.988285270389039	1.03415744192203	1.01827639754161	0.949925786075244	1.0359686123405	0.985422246641704	0.869140929749516	0.996075314660005	0.930661594144177	0.857316369558129	0.905191003774516	1.00380367705965	1.08260642204868	1.02829505807396	0.864357863466729	1.04094753374885	0.989576244317386	1.15181640673625	0.936790173868424	1.10385569925537	0.9384725932954	0.851608130601428	1.23073010774164	0.858478103236729	0.940125452438509	0.934347418515356	1.1554230420931	1.16828879802432	0.979670898308717	1.17829292999099	0.993019403602213	1.04092456344566	1.07378754206947	0.848872497515168	1.03756612773816	1.20737963634719	0.927671256576845	0.83017612271916	1.29466146569846	1.11708818016492	1.039295970358	1.223346058136	0.887006919371407	1.10474002691413	0.883280882681218	1.0314740470577	1.22191042901098
chr11:72188914:72190915:+:FOLR1;NM_000802.3;mRNA:tss_coverage	0.903079776741474	1.2680530880832	1.11486094190292	0.817589594213326	0.988907421208769	0.783802566761534	0.988625163403764	0.929872463475377	1.00319574705866	0.929748503186384	1.17280621635619	1.03846756964539	0.951198677662739	1.06286002596607	1.21367128846877	0.995283698670482	0.96223484996731	1.15749171882718	0.865357891563859	1.04782306092745	0.997874977329489	1.01635928946649	0.854409173792158	1.21082700848884	1.03281051442092	0.972675123760022	0.788872075046187	0.938355222182561	0.978925532572941	1.04817829541215	1.22383203974593	0.969910734632489	1.14842690186506	1.04509275528848	1.0840873878142	0.864825366237907	0.944409317859112	1.00263561383321	0.985063405674114	1.00364747359	1.04524891373504	0.987644722561252	0.863801411327847	0.763906409212497	1.04255236293198	0.765430022598625	1.16480664556204	1.05610567402707	1.04982402445311	1.05636154840085	0.936631061581473	1.02068651052703	1.19478763261261	1.07706934423105	1.19077076711333	0.958897957854282	1.0156736198733	1.09423978695118	1.11870600384081	0.996983892379907	1.15744782428359	0.87382268758043	1.01881394700722	1.07449409854934	1.23359849044865	1.27394771677879	1.00861074852651	1.07544948091343	1.06447802701775	1.53501262766906	1.05619195268873	0.892818410648854	1.02714069257465	0.742020162534246	1.15968356003636	0.865452123039404	0.888569614436981	1.08910185250901	1.15325274244284	1.09493756244872	1.01517458699652	1.0841863246748	0.883942460101239	1.08279291770333	0.956592780289936	0.829743400255338	1.4185055558416	1.57204533768218	0.87372936242144	1.04328568063671	1.39888053489394	1.27469712927299	1.07190865924137	1.13943491203896	0.915869906664171	0.993189351460779	1.12014972809723	1.0235970163248	1.38667778617074
chr22:39363146:39365147:+:SYNGR1;NM_145738.3;mRNA:tss_coverage	0.9072779222807	1.17310384493616	1.11935668982747	0.776582716887625	1.00992076319552	1.09957645642746	0.898939231337521	0.871410061983531	0.851941106029923	0.969924526925728	0.929855000735106	0.999869888476431	1.18313933495759	0.92370874063945	1.14851964165036	0.935612768591101	1.12121157992849	1.00617776264207	0.946293706737498	0.960312718361985	0.830873794467426	1.0083030888115	0.878262567729372	1.13662596955708	1.11050038521611	1.13800535349392	1.05373745269954	0.9681406329701	0.996138003887328	1.09821488512599	1.04807057384604	0.888956410815859	1.11970515991483	0.979702221875723	0.971923782360216	0.904264660309233	1.0696164238844	1.07870693008525	1.08060123449417	0.838297449196009	1.00912394927909	1.00540279796368	0.918950651819152	0.77548022811648	1.17560333136922	1.08016785468424	1.27306249275466	1.09808074509168	1.04326549933628	1.06029495217881	0.81742360853649	0.825900330061599	1.23256729786597	0.977538639679464	1.08079721409457	1.02994214240204	1.02819855986942	1.11180951920063	0.975634557849879	1.04369598538502	1.04283905143287	0.809111307712443	0.952814348774042	1.18934118763809	1.09708797613275	1.35834568445226	1.16486894404303	1.11886269034105	0.914143619122367	1.50606160523661	1.07634304738006	0.883825825931581	0.981562062564031	0.873590062138079	1.2482158480757	1.00479006154337	0.874782075428367	1.04825361458293	1.02096064683818	0.91402329320282	0.900553304577061	0.951959057477877	0.797455577259047	1.0853217999477	0.927822137692208	0.873960406607096	1.3668506314086	1.38904896882708	1.02103440831179	1.06756332540915	1.38871727286811	1.14469796479967	1.23126163362891	0.933312697992391	1.07754864869913	0.904855671181454	0.938837050416384	0.968264470556552	1.26970885844438
chr5:176409822:176411823:-:CLTB,CLTB;NM_001364126.3,XM_047416698.1;mRNA,mRNA:tss_coverage	0.936633841943662	1.19206982089224	1.13612934586099	0.948360355123083	0.955442400935282	1.00214244677036	1.09471624090247	0.876265846275802	0.836777632382319	1.02906525128785	1.02750483214416	1.13360358105	0.980537207689052	0.907564340246611	1.11396949219054	0.867126214450802	0.955624050243312	1.10234107266575	0.832917174982484	1.08073450222686	0.985245389925307	0.906157209838851	1.02049642992843	1.25329451065071	1.02348467596309	1.06519292871511	0.949331143336543	0.993597384292351	1.06805002102843	1.10763401652552	1.08106100683561	1.03241745539258	1.19442528671055	1.16121696884633	1.04584997979703	1.03905904638544	1.22012780676011	1.14641303291703	1.08992527988779	1.00377039174819	1.14554465352083	1.08677010818177	1.12737619913808	0.886724569061759	1.03979276276752	0.958013002988872	1.1173047006454	1.18910946679262	0.964502594832692	1.06940353078502	1.01203163047666	1.0045477989899	1.03660857018418	1.15727936477696	1.05273782312985	0.950847340880212	0.927100815245395	1.02987707958571	1.07054870399957	1.1146333902266	0.997083014982238	0.903698382396724	1.04272045431719	1.11011851823205	1.07091444832756	0.995351991831676	0.822574022563848	0.947064037969247	0.94812821006454	1.12946850225695	0.911478149126739	0.958128822815946	0.941941273056078	0.749391693856887	1.06519925549964	0.953740251176881	0.804288151343263	0.977473079947246	1.07213020424659	1.00033075073895	0.878742814939975	1.09688699090485	0.808503654892464	1.25091617993252	1.03901633785891	0.954882914155811	1.3107397113219	1.21778523194357	1.06786475393598	1.1056241863029	1.31598372272074	1.03288851368241	1.14256125209101	1.0648246681777	0.900669140763762	0.861885036199328	1.14049007626569	0.912039848194622	1.22850526641458
chr3:121729951:121731952:-:GOLGB1;XM_047447991.1;mRNA:tss_coverage	1.18024251153761	0.842614976292597	0.985723955895611	1.15038836929764	0.974570082903476	1.03887564559663	1.08223935521502	1.05426803888342	1.09511004930799	0.981102608411379	1.02918154043193	1.06538227912997	1.0288799302586	1.05238955923315	0.931099585831732	0.994169914887728	0.953582612202214	0.97041467485941	0.981430326194259	0.892656013414593	1.13318762052245	1.15192087910197	1.07358091195304	0.900990187320375	0.915439743934936	0.900893930342206	0.775310944214907	0.95127769217328	0.985075325341203	1.03321187022257	0.960946205050013	0.914380324220647	0.956427785146172	0.946880321207457	1.06373969649953	1.01893878706966	1.06358683463771	0.928052869857832	0.950308758869739	0.953394448439597	0.905922729569229	0.978984895050612	0.953636837848413	1.10415410980242	0.860565318173069	0.918511488142438	1.13583334671784	0.948470641082963	1.02164698707969	0.989911600658537	1.15562684897828	0.995431270883638	0.962250158524169	0.931861243651506	0.936189819420602	1.01669736978004	1.1206043741997	1.09999365540078	0.93773568468511	0.878382902505248	1.05444589529902	1.19365294836496	0.903767376227808	0.998488448120295	0.776273429037795	0.855413147933006	1.20711558683798	0.994075617254957	0.962684079566513	0.689709469533284	1.14691046099405	0.969530109725211	1.03468727617321	1.0704097289882	0.903680529759444	1.13911622466648	1.31606592214925	0.936438143321266	0.889712941673613	0.856867298317556	1.18471776922762	0.839063097964948	1.12017586597564	0.930933544799117	1.01944240264118	1.02199767996646	0.863407316187074	0.72336506248438	0.902755732890271	1.04802665507162	0.780842825479182	0.97170111670086	0.704055670424435	1.00959693481833	1.0166857462589	1.085985847755	0.833093057107703	0.953425315898819	0.737735227268161
chr1:212564406:212566407:+:ATF3;NM_001030287.4;mRNA:tss_coverage	1.0718462751901	1.27793094750764	1.10344269754242	1.05149121017181	0.981736739077703	0.896587822243684	0.901280995633283	0.910366532553197	1.1112394884943	1.05966361484483	1.01945666112651	1.02849944089042	1.05078434235104	0.90820054507738	1.04395211120606	1.03757655680601	0.94587875718947	1.09952889940587	0.950560665694439	1.15279061203898	0.940984117961017	1.17354418743601	0.878106956962126	1.07176587347698	0.924969003568654	0.95094696789875	0.848635780737148	1.05945745457906	0.918951462614165	0.98311675352878	1.18685986893529	1.01117238977087	1.01944032610915	1.04652430900009	0.985420377516271	0.923858200345199	1.15547385422174	1.15274468332775	1.00643643594367	1.10040907970272	0.971424624199853	1.02249378167138	0.989809197367659	0.932237111699447	0.951150870593326	0.979065242139054	1.14124469133722	0.95428324986016	1.02506065457324	1.08735178782873	0.828165073271968	0.941716857408236	1.11093032884258	0.914876489765168	1.22371055719849	1.18181941469246	0.949215314459419	1.06852503312589	0.944086041020808	1.0564532139398	1.17339144785893	0.952686572032457	1.06551598062456	1.16975493979107	1.1104085663898	1.33750725737711	1.0573778528839	0.834952031619635	0.919353366408715	1.24889481306684	1.01238485257913	0.982372320919108	1.04793139012646	1.02662998601461	1.21818993167715	0.883010991957487	0.807521666411518	0.972109587419255	1.14680401538849	1.10691469090312	1.00892662336983	1.17846672736616	1.02324670797359	1.15550263811373	1.07575345108074	0.887794186778553	1.43095151245929	1.37637290466574	0.970873153063988	1.17405004857023	1.29394113229156	1.09769049081561	1.19453231276435	1.08681438192666	0.806492847100755	1.06122367536397	0.91288755021626	0.947143073282092	1.16230482252097
chr3:24483094:24485095:-:THRB,THRB;XM_047448797.1,XM_047448816.1;mRNA,mRNA:tss_coverage	1.03062233939006	0.736565002575953	0.77455373809688	1.07891984953678	0.990312765591748	1.00254021811872	0.969036216806798	1.14003499430316	0.968035357571178	1.04100092398821	1.0777435086323	1.15094535906992	0.867021395178562	1.0745917369665	1.06965454203668	1.12320396143513	1.07015710441927	1.02961565665358	1.04301801868714	0.840156808719626	1.11130870973126	0.932148443828869	1.07413480414703	0.983196305095839	0.998199102470476	0.89874807696323	1.08324135553078	0.980996249478148	0.770128235784884	0.92171698616997	0.849773851299998	0.96078528147847	0.878362872422009	1.02759265439633	0.896799073213784	1.1215984463851	0.980567227891772	1.08984499578712	0.946744096921468	1.03617166576237	0.932615815125812	1.02410101470888	1.02189069064473	1.03811705214436	0.966926119344766	1.19509203138494	0.776870298375442	0.871110354647014	0.957306251310589	1.05270634993385	1.06508491911479	0.823814136180291	1.10015995599271	0.858675918631697	0.872238609246634	1.04167894057992	0.884400086668903	1.1638755913119	0.98355034768809	0.872615098606817	1.02980940541852	1.07572400505121	0.975715826140029	0.901406386062876	0.909066193853629	0.764239716090973	1.11626874746735	1.12934876807767	1.09137779499209	0.620345140289222	0.924295672455531	1.16636141416907	0.921482611526416	1.33531302102132	0.805779577079528	1.12881720997771	0.926778720025467	1.00881359418368	1.04638466104357	1.07910352341947	1.06588202187861	0.868757730520763	1.11355156455018	0.944138367655277	0.999831337583244	1.24588704667492	0.797710412739879	0.653115985884935	1.17025826089269	0.959003460164204	0.783546305108672	1.06890862470804	0.808011583578383	0.883676976072691	1.03028855440734	1.06423562593746	1.03419466968476	0.938398203937921	0.810961975855965
chr15:51317496:51319497:-:CYP19A1;NM_001347249.2;mRNA:tss_coverage	1.04818234161391	0.934509696415511	1.01376929832314	1.03424561340821	1.20767003196859	0.884573031239081	0.940339793316769	1.04661762266961	1.03949764739965	0.938781613424974	1.00894403234493	0.879048127426536	0.877719839463244	0.932607292499183	1.04685274165661	1.00151626826057	1.09288079575255	0.978001426438496	1.05524310050153	1.10421876380342	0.906908733550998	1.07641766560579	0.972601820248904	1.05519906039671	0.917443221557639	0.984109433393665	1.0000017829018	0.857133843555754	1.10067514151532	1.10195912850703	1.11240696981436	1.03360056004549	1.07253927554914	1.11847702056735	0.94647851469076	0.92054239573648	0.999625551684097	1.10619494881195	1.18331629723467	1.03555151859373	1.04157723982851	0.81903960814665	0.975494649816795	0.915112373908653	1.08183863101371	0.939446485936629	1.09018106601929	1.15805748673348	1.12265116689984	1.12714843792274	0.973785283905293	0.93455884786777	0.912562662276036	0.992166408942383	1.04918894117191	0.864387785290837	0.986824095144413	0.968203522209654	0.955078137462343	1.00873913331208	1.0371888724451	0.92329623001847	1.00195926699018	1.18617164709227	1.02745126928201	1.19645246001685	0.895765607529971	1.02055481751973	1.06810833009807	1.27499994908054	1.02958254168144	0.888100885428387	0.941731435251554	0.867510361663952	1.06020538118855	1.10317411663295	0.90152476935024	1.20171533134754	1.09103812402823	1.1056654752819	0.860927956452561	0.975212920318756	0.899740776720492	1.0732008156514	1.040578410096	1.07745305094336	1.25997763108592	1.22504199620419	1.02379792066326	1.09007394046315	1.37015005856598	1.02024719838997	1.15598010534361	0.965704759898324	1.16777505942803	1.01661476454094	1.08648082507392	1.04815057419516	1.25753664106072
chr17:34284741:34286742:+:CCL11;NM_002986.3;mRNA:tss_coverage	1.02186087232623	1.10516311570817	1.07898894067001	0.991262937080919	1.05541981114374	1.01925525910049	0.823842239140121	0.933055888016455	1.03150010994123	1.05181539340309	1.03856894718374	0.973067125934595	1.12311783309267	0.985645020742496	1.16771822626948	1.11513765632034	0.954623937073597	1.05465258255106	1.1367074867139	0.971002511222066	0.974302161529958	0.895218592134106	1.10653250478259	0.970942401269761	1.01163134159177	0.963132130111852	1.0101456802336	1.06768353121919	1.03413651926243	1.02560212045487	1.14607547989715	1.1124309373336	1.1260207611739	1.01514064330773	1.09679469073765	0.89660997392928	1.0868811551401	1.09761098970539	1.05920105380852	0.900982918196542	0.957241508357734	0.979552407086617	0.976009891325152	0.956439915991838	0.98590969053034	0.890276380875395	0.935452725365439	1.03333300197789	1.12313453653681	1.10967003385386	1.01035751698105	1.08577405037398	0.987387540737506	1.04015838711912	1.01663625479752	1.0487530126655	1.05282538346099	1.09208122462347	0.971331532895471	1.02055456655094	1.00459819866962	0.7869448977661	0.956246712445113	1.06974580278225	0.950074000512552	1.18968274658652	0.932335359882901	1.09769410384065	0.875251030861625	1.15779214148093	0.897743506187439	0.913758920566134	0.912677347567648	0.849933403428559	1.18759213942589	0.926913086269734	0.727493093294844	0.953613820491295	1.03736497292304	1.01772744812703	0.994199682346505	1.00858946356825	0.992117705836182	1.1714986746408	0.972240424301171	1.01019035721374	1.32725782362211	1.20907370291891	1.01866508687507	1.0094439449599	1.13730617097683	1.03646263535306	1.06757207760644	1.02802856115776	1.04394971240401	1.0790524747108	0.984029712865393	1.09679486949019	1.17378534768079
chr1:205356038:205358039:-:KLHDC8A,KLHDC8A,KLHDC8A,KLHDC8A;NM_001271863.2,NM_001271864.2,NM_001271865.2,XM_024448121.2;mRNA,mRNA,mRNA,mRNA:tss_coverage	0.930152654937606	1.02733960233742	0.858590310273348	0.850738795940526	0.924296545405263	1.02563506049578	0.975521933107169	0.908756950634426	0.922432598571278	1.0963927926759	1.01795596359533	1.04072524299524	0.920206380268034	0.984247254559713	0.996317609646287	1.10095632731455	1.15994397606974	0.989621931774107	0.993700668250925	1.09534059629649	0.998867936371641	0.954085438212167	0.79156744959039	1.05567776885941	0.936060250789324	1.12396670283181	1.11273071611185	0.830583503323288	1.02797518249492	1.03315577153707	1.05861435007311	1.01895953762343	1.16507189420667	0.801954175979322	1.04251856362356	1.06057463512931	0.968366999686991	0.906520764263054	1.06006867337901	0.953302256675501	1.01907492453881	0.883804379274007	0.953522546167415	0.876019909731983	0.94796676887654	0.848230848729834	1.21971631965557	1.04699140447936	1.00441313829263	1.06694118971659	0.995319275012696	0.950189654825435	1.15941212037627	0.96005910690071	0.982132157578292	0.891987631196585	0.87988857681047	1.07087776431332	1.05386390699132	1.03539705714738	0.97751201175002	0.95006450257656	1.10037891886436	1.03739732053344	1.10297300040299	1.11683378608257	1.07771561219193	0.955725501466064	1.08099970323938	1.26712052922552	0.961490107570874	1.04821794078999	1.10754295136481	0.985955606140561	0.98974465522323	0.928856319566349	0.943195440683669	0.99133829623176	1.17133411278693	0.982205875436267	0.905301875258504	1.13332312344314	0.93486234661215	1.11967100814622	0.978018165949222	0.936465700885956	1.23886129797068	1.28907638511152	0.834631257482092	0.898051641655779	1.05049867524045	1.12599144949233	1.2213312742456	0.988909699283303	0.835432541492224	1.07424939805534	1.04357841773181	1.06377481353706	1.02277805954232
chr2:239400019:239402020:-:HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4,HDAC4;NM_001378414.1,NM_001378416.1,NM_006037.4,XM_011512222.4,XM_011512223.3,XM_011512226.3,XM_047446479.1,XM_047446480.1,XM_047446482.1,XM_047446490.1,XM_047446491.1,XM_047446492.1,XM_047446493.1,XM_047446494.1,XM_047446496.1,XM_047446498.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	1.23749434623887	1.58366532099419	1.02731470678214	1.41131254962133	0.863789255244168	1.36495542012851	0.853507379909196	1.37110827712667	1.06689253627982	1.95905848586268	0.254933897812432	1.02840768423408	0.564899834901457	0.651141073310856	1.29422202607286	0.348962304018911	1.77515400209675	0.613011525038185	1.2256030138083	4.74525705012803	1.65486401211459	2.36833802829069	0	0.99251216650532	1.1820340268127	2.27680575144884	0.127737394814846	1.05398693101701	0.700315836719392	1.24060314497485	1.6394243048556	1.85090412346123	0.373878366130916	0.382691040958889	1.37874605693671	1.99752646955367	2.94293269476142	1.24378865432174	0.771085423866918	1.18376420375052	1.7917290262156	0	1.35843985089181	1.19420107331208	0.783855088562829	0.476187327332163	1.89634997955238	1.13618028685513	1.57582752602628	1.0989490330869	0.787406374315263	1.02719428498633	1.72660279175708	0.275272562850461	0.854994436756497	1.54498057378532	0.994969507593794	1.96032027720456	0.697362441244225	1.04725831336149	0.530615049268716	0.109563340884091	0.241657673318184	0.4791465351747	0.82438571646587	0.635077539311429	1.26021577242099	0.494620309006186	0.233309046501672	1.35836842258122	1.37708398578289	1.27214935755135	0.482565241451695	0.880170355866723	0.975362739778224	0.850490047325653	0.776456479323051	1.81554705894719	0.749664109506044	1.16043072102703	2.50305413286574	1.20579533083443	0.461359038120926	2.17615898861372	1.249463588835	0.506478032007523	0.875025439039116	0.83366335686994	0.974893124049815	1.76301617676478	0.825718115107198	0.842716004525959	1.29355979826276	0.42250921599953	0.89184554037156	1.20828112713692	1.93085078216025	0.57174371659623	1.1621980093788
chr7:2843307:2845308:-:GNA12,GNA12;NM_001293092.2,NM_007353.3;mRNA,mRNA:tss_score	0.65236776155902	0.720256909141179	1.56663918134993	0.834368161282115	1.40289525204517	3.35823433371499	0.908026720823646	0.260251948576907	0.817768397131273	1.28479012920221	0.817310999511073	0.073954376709377	0.544881485041711	0.530231225493026	2.20767658363027	0.079322694237635	0.884303668454027	1.2538975732573	1.96536701864608	1.02666178326785	0.701177357077935	0.066118202040028	1.38099283030039	1.34684545596752	0.364574924781686	0.686037971963354	2.34642354299491	2.60912711185617	0.683852383979548	1.9971358826719	1.57306677598888	1.39759522089073	0.264701894387174	1.70016424914472	1.50682371546311	0.854777419540511	1.28069009198032	2.036578559311	1.02551746364173	0.81723831926421	1.07499057076109	0.232000988870292	0.681023820746587	1.03820746933872	1.23124584867189	1.48367774018432	1.14743239058527	1.21983057377402	1.15835955820014	2.27450122528122	1.43980139248486	0.0912197487641978	1.80161936388652	0.961580122201355	0.398816218158025	1.29168307141512	1.08457816277463	1.17268253570138	1.1416421268207	0.153753511210735	1.49944132479244	1.84016299233019	2.60071427923331	0.357496507142945	1.10255437819618	0.95445000699465	0.594801910654787	1.18017419876267	1.31659544662748	1.43286355848658	1.48459941989279	1.58086054982459	0.668413891833461	0.306623401466345	1.22469047942725	1.34866181797848	0.889927668345806	1.33051931313849	0.87272038008326	0.67682365510272	0.851096713609294	1.11484405989746	1.99200118444056	0.97316575614714	0.717058398729013	0.741354829872527	0.312353741104971	0.993034872142916	0.816641967454228	1.82341105424238	0.80469271103201	0.965906976437063	1.04936508337943	1.27570909256938	0.867342694244969	1.65744312995789	0.800642082074667	0.832371142455241	0.955335215052477
chr1:154219954:154221955:+:UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L,UBAP2L;NM_001375612.1,NM_001375614.1,NM_001375615.1,NM_001375616.1,NM_001375617.1,NM_001375618.1,NM_001375620.1,NM_001375621.1,NM_001375623.1,NM_001375624.1,NM_001375625.1,NM_001375626.1,NM_001375627.1,NM_001375628.1,NM_001375629.1,NM_001375630.1,NM_014847.4,XM_017002972.3,XM_047435828.1,XM_047435844.1,XM_047435856.1,XM_047435859.1,XM_047435876.1,XM_047435898.1;mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA:tss_score	0.794887889329063	1.60018619534718	0	0	1.71802128440101	0.470988758887856	1.08264787281681	0.395127317677922	2.71589210247455	1.96146831880502	0.804334498783167	1.15367403982797	2.40535828659799	0.853585446416787	1.22829458541105	0.088588085769636	1.89212723029088	1.37533605717578	0.824231039243726	0.717592774459624	1.16323153569348	2.09726879299551	0.404485718379615	1.65517691033617	0.546591026624742	1.64276733178451	1.45443026636762	2.17140729124275	0.157561453677799	1.46898991788954	0.353855662996227	1.6180218170543	0.800190944941697	1.30045579280406	0.832711630666946	1.68622841161474	1.84274900950891	1.95534695485543	1.03130360783333	0.420316989313287	1.10951364110395	0	0.933725701030039	0.715787801261623	0.838561994853217	0.730792470840741	2.22073647137356	0.590782688816466	0.556066869211942	1.02526233528027	1.12298448674334	1.03213226994962	1.3149685016715	0.803281803009975	2.36629940165277	0	1.01718686841555	0.777779783645482	0.497553417245033	1.76249721854673	2.16905186214087	0.953611711119744	2.03054659088619	0.639619233844674	1.26685562671566	1.45349728488264	0.80976129181676	0.764766651842803	1.26797059280703	1.26341399945053	1.34529065483326	0.972308045518621	1.65517433407504	1.21018991716325	1.11843100527676	0.393636788468904	1.03163750397201	1.08410799673258	0.30081517447953	0.87208448995343	1.38867036582188	0.984953760288891	1.22216116896304	0.713477042397295	0.776366864748266	0.765284302837334	0.857055087980801	0.777514613326422	0.58216001760295	0.864525901345343	1.55234127125642	0.384112217412939	0.855862064485552	0.901255100468868	0.482290395580061	0.842792022993478	1.17319036514572	0.775024380490622	0.984347656414
chr4:3765384:3767385:+:ADRA2C;NM_000683.4;mRNA:tss_score	0.797271922007925	0.893469792668572	0.908123141638887	0.555526847734656	1.83883833416043	1.10111921059487	1.59878150104455	1.21362594586407	1.19252624164528	1.00458197789195	0.846268530213496	0.774016693089034	0.983426782441244	0.939647244422191	1.33654330033778	0.831284209053645	0.93207134462409	0.792803205802505	0.756821879852278	1.00195013080422	0.571452926692023	0.444898300852808	0.596949257597518	1.93674822200252	1.24796984829918	1.06115399720359	1.24114965571085	1.02143478232627	1.81691236379188	0.886244481311124	0.976203937491696	0.464873048166789	2.47996090581847	1.22781705604804	1.15658662416249	1.16418800584752	0.6091505191703	1.81205850103507	1.16366998063542	0.954140284153679	0.757084232700817	0.648526577753098	0.97004019201426	1.12708137874567	1.22600656086266	0.289019020391795	1.34746628123598	1.66401402253985	1.92875399322746	1.64264196306549	0.999155346629233	0.884379234164071	0.643609509379015	1.07342682721956	1.1532948245688	1.17418295824492	1.44944781217137	0.864651649145947	1.84265621387151	0.323943298608994	0.94655518189047	1.10942568341695	0.921653269103048	0.90338240103955	1.19832994765746	1.53436071834616	1.0417924881218	1.1235093336119	1.14107307073862	0.984073078252514	0.938208420555495	1.54030774847963	1.04987700016371	1.15046566573626	1.50088321836724	1.39263857655903	1.1831110917491	1.09667364994749	0.642842504416041	1.12379750691927	0.876967024101201	0.930149954701345	1.77725392583403	1.45785917797838	0.369697970194855	0.878824626549159	0.732120679055887	1.20842486300416	1.16180092607702	1.05934044699929	1.03799318833785	1.01306034925573	1.04659746639152	0.836746433193037	1.16825839958714	0.897709823488545	0.829440623765782	1.25677189293682	0.87703152087602
chr19:40529490:40531491:+:SPTBN4;NM_025213.3;mRNA:tss_score	0.882910287327215	0.970387398718702	0.994458626330359	0.638459920179292	0.939405306849527	0.993220997101133	1.08608576585863	0.73367975129218	1.20545393726107	1.08577193610589	1.40396088403547	0.689021493599706	1.01808814288888	1.38000075241364	1.56509740003159	1.30986088717394	1.50573206452102	1.0670446705452	0.862885614577732	1.39267896183803	0.668667781247382	0.558483974592048	0.453579532078388	1.63187199166169	1.29351370205768	1.21327802639148	0.868320658008703	0.963038119979313	1.07981568411505	1.15469971153834	0.960105155994518	0.957091085631469	1.05555610088616	1.71596751747186	0.881497480302324	1.08564169138904	0.929847872688396	1.15707278999395	1.42759826068841	1.24334678406363	1.30993424465239	0.898100588338267	0.913686177317654	0.776272810880881	0.973215534035042	0.495857417295463	1.01358425472578	0.889007108466963	1.14067769220947	2.19276660309944	0.989467340388181	0.819838627648519	1.80303765445998	0.768181203107668	0.764841483171745	0.941751665718209	1.06673723503936	1.44001980690312	1.26768663756618	0.751036864704953	1.08632148624034	0.914890485560365	0.770293728159313	0.980070911285284	0.86743965676856	1.40214621425823	0.943531517522256	1.16428723789184	0.795795257788958	0.98163575700286	1.17665944301088	0.7347861211366	1.15281728108022	1.10820808569378	1.14920597135237	1.47268438833139	0.630289666599042	1.05551285333073	1.00727803713164	1.28194132837436	0.646087158602284	0.834914783609517	0.7963377406051	1.21028742882859	1.20565799336692	0.819960613543694	0.823191922594481	0.967949807715334	0.847604369725954	0.774040549547661	1.13598836130673	1.17081741531349	1.0240819507571	1.11970254411579	0.785176377823711	1.1041721097616	0.49987136454326	1.0284565082152	0.964730982161163
